# Next line: [dim],[# integration points],[years],[dt],[system radius],[planet count],[beta]
3,16000,20,0.00125,10,3,2
# Next lines: [planet ID],[planet name]
0,Sun
1,Earth
2,Jupiter
# Next lines: [planet ID]=[x],[y],[z]
1=2.4004,-3.26913,-0.0488344
2=4.34448,-2.43522,-0.0871202
0=-0.00284087,0.00622801,5.91993e-06
1=2.40393,-3.26816,-0.0490459
2=4.34612,-2.43205,-0.0871701
0=-0.00283989,0.00622746,5.90036e-06
1=2.40746,-3.26719,-0.0492576
2=4.34776,-2.42887,-0.0872199
0=-0.00283891,0.00622692,5.88077e-06
1=2.411,-3.26621,-0.0494695
2=4.3494,-2.42568,-0.0872698
0=-0.00283794,0.00622637,5.86118e-06
1=2.41456,-3.26522,-0.0496816
2=4.35103,-2.4225,-0.0873195
0=-0.00283696,0.00622583,5.84157e-06
1=2.41812,-3.26422,-0.0498938
2=4.35266,-2.41932,-0.0873693
0=-0.00283598,0.00622528,5.82195e-06
1=2.42169,-3.26321,-0.0501063
2=4.35429,-2.41613,-0.087419
0=-0.002835,0.00622474,5.80232e-06
1=2.42527,-3.2622,-0.0503189
2=4.35592,-2.41295,-0.0874686
0=-0.00283402,0.00622419,5.78267e-06
1=2.42886,-3.26117,-0.0505316
2=4.35755,-2.40976,-0.0875182
0=-0.00283304,0.00622365,5.76302e-06
1=2.43246,-3.26014,-0.0507446
2=4.35917,-2.40657,-0.0875678
0=-0.00283207,0.00622311,5.74335e-06
1=2.43607,-3.2591,-0.0509577
2=4.36079,-2.40338,-0.0876173
0=-0.00283108,0.00622257,5.72366e-06
1=2.43969,-3.25806,-0.051171
2=4.36241,-2.40019,-0.0876667
0=-0.0028301,0.00622203,5.70397e-06
1=2.44332,-3.257,-0.0513844
2=4.36402,-2.397,-0.0877162
0=-0.00282912,0.00622149,5.68426e-06
1=2.44695,-3.25594,-0.0515981
2=4.36564,-2.39381,-0.0877655
0=-0.00282814,0.00622095,5.66454e-06
1=2.4506,-3.25487,-0.0518119
2=4.36725,-2.39061,-0.0878149
0=-0.00282716,0.00622041,5.6448e-06
1=2.45425,-3.25379,-0.0520258
2=4.36886,-2.38742,-0.0878642
0=-0.00282618,0.00621987,5.62506e-06
1=2.45792,-3.2527,-0.05224
2=4.37047,-2.38422,-0.0879134
0=-0.00282519,0.00621933,5.6053e-06
1=2.46159,-3.25161,-0.0524543
2=4.37207,-2.38102,-0.0879626
0=-0.00282421,0.0062188,5.58553e-06
1=2.46527,-3.2505,-0.0526688
2=4.37368,-2.37782,-0.0880118
0=-0.00282323,0.00621826,5.56575e-06
1=2.46897,-3.24939,-0.0528834
2=4.37528,-2.37462,-0.0880609
0=-0.00282224,0.00621773,5.54595e-06
1=2.47267,-3.24827,-0.0530982
2=4.37688,-2.37142,-0.08811
0=-0.00282126,0.00621719,5.52614e-06
1=2.47638,-3.24714,-0.0533132
2=4.37848,-2.36822,-0.088159
0=-0.00282027,0.00621666,5.50632e-06
1=2.4801,-3.24601,-0.0535283
2=4.38007,-2.36502,-0.088208
0=-0.00281929,0.00621613,5.48649e-06
1=2.48383,-3.24486,-0.0537436
2=4.38166,-2.36181,-0.088257
0=-0.0028183,0.00621559,5.46664e-06
1=2.48756,-3.24371,-0.053959
2=4.38325,-2.3586,-0.0883059
0=-0.00281732,0.00621506,5.44678e-06
1=2.49131,-3.24255,-0.0541747
2=4.38484,-2.3554,-0.0883547
0=-0.00281633,0.00621453,5.42691e-06
1=2.49507,-3.24138,-0.0543904
2=4.38643,-2.35219,-0.0884035
0=-0.00281534,0.006214,5.40703e-06
1=2.49884,-3.2402,-0.0546064
2=4.38801,-2.34898,-0.0884523
0=-0.00281435,0.00621347,5.38713e-06
1=2.50261,-3.23901,-0.0548224
2=4.38959,-2.34577,-0.088501
0=-0.00281337,0.00621294,5.36722e-06
1=2.5064,-3.23782,-0.0550387
2=4.39117,-2.34256,-0.0885497
0=-0.00281238,0.00621241,5.3473e-06
1=2.51019,-3.23661,-0.0552551
2=4.39275,-2.33934,-0.0885983
0=-0.00281139,0.00621188,5.32737e-06
1=2.514,-3.2354,-0.0554716
2=4.39433,-2.33613,-0.0886469
0=-0.0028104,0.00621136,5.30742e-06
1=2.51781,-3.23418,-0.0556884
2=4.3959,-2.33291,-0.0886955
0=-0.00280941,0.00621083,5.28747e-06
1=2.52163,-3.23295,-0.0559052
2=4.39747,-2.3297,-0.088744
0=-0.00280842,0.00621031,5.2675e-06
1=2.52546,-3.23172,-0.0561222
2=4.39904,-2.32648,-0.0887924
0=-0.00280743,0.00620978,5.24751e-06
1=2.5293,-3.23047,-0.0563394
2=4.4006,-2.32326,-0.0888409
0=-0.00280644,0.00620926,5.22752e-06
1=2.53315,-3.22922,-0.0565567
2=4.40217,-2.32004,-0.0888892
0=-0.00280545,0.00620873,5.20751e-06
1=2.53701,-3.22795,-0.0567742
2=4.40373,-2.31682,-0.0889376
0=-0.00280446,0.00620821,5.18749e-06
1=2.54088,-3.22668,-0.0569918
2=4.40529,-2.3136,-0.0889858
0=-0.00280346,0.00620769,5.16746e-06
1=2.54476,-3.2254,-0.0572096
2=4.40685,-2.31037,-0.0890341
0=-0.00280247,0.00620717,5.14742e-06
1=2.54865,-3.22412,-0.0574275
2=4.4084,-2.30715,-0.0890823
0=-0.00280148,0.00620665,5.12736e-06
1=2.55255,-3.22282,-0.0576456
2=4.40996,-2.30392,-0.0891304
0=-0.00280048,0.00620613,5.10729e-06
1=2.55645,-3.22151,-0.0578638
2=4.41151,-2.30069,-0.0891785
0=-0.00279949,0.00620561,5.08721e-06
1=2.56037,-3.2202,-0.0580822
2=4.41305,-2.29747,-0.0892266
0=-0.0027985,0.00620509,5.06712e-06
1=2.56429,-3.21888,-0.0583007
2=4.4146,-2.29424,-0.0892746
0=-0.0027975,0.00620457,5.04701e-06
1=2.56823,-3.21755,-0.0585193
2=4.41615,-2.29101,-0.0893226
0=-0.00279651,0.00620405,5.02689e-06
1=2.57217,-3.21621,-0.0587381
2=4.41769,-2.28777,-0.0893705
0=-0.00279551,0.00620354,5.00676e-06
1=2.57613,-3.21486,-0.058957
2=4.41923,-2.28454,-0.0894184
0=-0.00279451,0.00620302,4.98662e-06
1=2.58009,-3.2135,-0.0591761
2=4.42077,-2.28131,-0.0894662
0=-0.00279352,0.0062025,4.96646e-06
1=2.58406,-3.21213,-0.0593953
2=4.4223,-2.27807,-0.089514
0=-0.00279252,0.00620199,4.9463e-06
1=2.58804,-3.21076,-0.0596147
2=4.42383,-2.27484,-0.0895617
0=-0.00279152,0.00620148,4.92612e-06
1=2.59204,-3.20938,-0.0598342
2=4.42537,-2.2716,-0.0896094
0=-0.00279053,0.00620096,4.90593e-06
1=2.59604,-3.20798,-0.0600538
2=4.42689,-2.26836,-0.0896571
0=-0.00278953,0.00620045,4.88572e-06
1=2.60005,-3.20658,-0.0602736
2=4.42842,-2.26512,-0.0897047
0=-0.00278853,0.00619994,4.86551e-06
1=2.60407,-3.20517,-0.0604935
2=4.42994,-2.26188,-0.0897523
0=-0.00278753,0.00619943,4.84528e-06
1=2.60809,-3.20375,-0.0607135
2=4.43147,-2.25864,-0.0897998
0=-0.00278653,0.00619892,4.82504e-06
1=2.61213,-3.20233,-0.0609337
2=4.43299,-2.25539,-0.0898473
0=-0.00278553,0.00619841,4.80479e-06
1=2.61618,-3.20089,-0.061154
2=4.4345,-2.25215,-0.0898947
0=-0.00278453,0.0061979,4.78452e-06
1=2.62024,-3.19944,-0.0613744
2=4.43602,-2.2489,-0.0899421
0=-0.00278353,0.00619739,4.76424e-06
1=2.62431,-3.19799,-0.061595
2=4.43753,-2.24566,-0.0899895
0=-0.00278253,0.00619688,4.74396e-06
1=2.62838,-3.19653,-0.0618157
2=4.43904,-2.24241,-0.0900368
0=-0.00278153,0.00619637,4.72365e-06
1=2.63247,-3.19505,-0.0620365
2=4.44055,-2.23916,-0.090084
0=-0.00278053,0.00619587,4.70334e-06
1=2.63656,-3.19357,-0.0622575
2=4.44206,-2.23591,-0.0901312
0=-0.00277952,0.00619536,4.68302e-06
1=2.64067,-3.19208,-0.0624785
2=4.44356,-2.23266,-0.0901784
0=-0.00277852,0.00619486,4.66268e-06
1=2.64478,-3.19058,-0.0626998
2=4.44507,-2.22941,-0.0902255
0=-0.00277752,0.00619435,4.64233e-06
1=2.64891,-3.18907,-0.0629211
2=4.44657,-2.22616,-0.0902726
0=-0.00277651,0.00619385,4.62197e-06
1=2.65304,-3.18756,-0.0631426
2=4.44807,-2.2229,-0.0903196
0=-0.00277551,0.00619335,4.60159e-06
1=2.65718,-3.18603,-0.0633642
2=4.44956,-2.21965,-0.0903666
0=-0.00277451,0.00619285,4.58121e-06
1=2.66134,-3.1845,-0.0635859
2=4.45105,-2.21639,-0.0904135
0=-0.0027735,0.00619234,4.56081e-06
1=2.6655,-3.18295,-0.0638077
2=4.45255,-2.21313,-0.0904604
0=-0.0027725,0.00619184,4.5404e-06
1=2.66967,-3.1814,-0.0640297
2=4.45403,-2.20987,-0.0905073
0=-0.00277149,0.00619134,4.51998e-06
1=2.67385,-3.17983,-0.0642517
2=4.45552,-2.20661,-0.0905541
0=-0.00277048,0.00619084,4.49955e-06
1=2.67804,-3.17826,-0.0644739
2=4.45701,-2.20335,-0.0906008
0=-0.00276948,0.00619035,4.4791e-06
1=2.68224,-3.17668,-0.0646963
2=4.45849,-2.20009,-0.0906475
0=-0.00276847,0.00618985,4.45864e-06
1=2.68645,-3.17509,-0.0649187
2=4.45997,-2.19683,-0.0906942
0=-0.00276746,0.00618935,4.43817e-06
1=2.69067,-3.17349,-0.0651412
2=4.46144,-2.19356,-0.0907408
0=-0.00276646,0.00618885,4.41769e-06
1=2.6949,-3.17188,-0.0653639
2=4.46292,-2.1903,-0.0907874
0=-0.00276545,0.00618836,4.3972e-06
1=2.69914,-3.17026,-0.0655867
2=4.46439,-2.18703,-0.0908339
0=-0.00276444,0.00618786,4.37669e-06
1=2.70339,-3.16863,-0.0658096
2=4.46586,-2.18376,-0.0908804
0=-0.00276343,0.00618737,4.35617e-06
1=2.70765,-3.16699,-0.0660326
2=4.46733,-2.18049,-0.0909268
0=-0.00276242,0.00618687,4.33564e-06
1=2.71191,-3.16535,-0.0662558
2=4.4688,-2.17722,-0.0909732
0=-0.00276141,0.00618638,4.3151e-06
1=2.71619,-3.16369,-0.066479
2=4.47026,-2.17395,-0.0910196
0=-0.0027604,0.00618589,4.29455e-06
1=2.72048,-3.16203,-0.0667023
2=4.47173,-2.17068,-0.0910659
0=-0.00275939,0.0061854,4.27398e-06
1=2.72478,-3.16035,-0.0669258
2=4.47319,-2.16741,-0.0911122
0=-0.00275838,0.00618491,4.25341e-06
1=2.72908,-3.15867,-0.0671494
2=4.47464,-2.16413,-0.0911584
0=-0.00275737,0.00618442,4.23282e-06
1=2.7334,-3.15697,-0.0673731
2=4.4761,-2.16086,-0.0912045
0=-0.00275636,0.00618393,4.21222e-06
1=2.73772,-3.15527,-0.0675968
2=4.47755,-2.15758,-0.0912506
0=-0.00275535,0.00618344,4.1916e-06
1=2.74206,-3.15356,-0.0678207
2=4.479,-2.1543,-0.0912967
0=-0.00275433,0.00618295,4.17098e-06
1=2.74641,-3.15183,-0.0680447
2=4.48045,-2.15103,-0.0913428
0=-0.00275332,0.00618246,4.15034e-06
1=2.75076,-3.1501,-0.0682688
2=4.4819,-2.14775,-0.0913887
0=-0.00275231,0.00618198,4.12969e-06
1=2.75513,-3.14836,-0.068493
2=4.48334,-2.14447,-0.0914347
0=-0.00275129,0.00618149,4.10903e-06
1=2.7595,-3.14661,-0.0687174
2=4.48478,-2.14118,-0.0914806
0=-0.00275028,0.00618101,4.08836e-06
1=2.76388,-3.14485,-0.0689418
2=4.48622,-2.1379,-0.0915264
0=-0.00274927,0.00618052,4.06768e-06
1=2.76828,-3.14308,-0.0691663
2=4.48766,-2.13462,-0.0915722
0=-0.00274825,0.00618004,4.04698e-06
1=2.77268,-3.14129,-0.0693909
2=4.4891,-2.13133,-0.091618
0=-0.00274724,0.00617955,4.02627e-06
1=2.7771,-3.1395,-0.0696156
2=4.49053,-2.12805,-0.0916637
0=-0.00274622,0.00617907,4.00555e-06
1=2.78152,-3.1377,-0.0698404
2=4.49196,-2.12476,-0.0917093
0=-0.0027452,0.00617859,3.98482e-06
1=2.78595,-3.13589,-0.0700653
2=4.49339,-2.12147,-0.091755
0=-0.00274419,0.00617811,3.96408e-06
1=2.7904,-3.13407,-0.0702903
2=4.49481,-2.11818,-0.0918005
0=-0.00274317,0.00617763,3.94333e-06
1=2.79485,-3.13224,-0.0705154
2=4.49624,-2.11489,-0.091846
0=-0.00274215,0.00617715,3.92256e-06
1=2.79931,-3.1304,-0.0707406
2=4.49766,-2.1116,-0.0918915
0=-0.00274114,0.00617667,3.90178e-06
1=2.80378,-3.12856,-0.0709659
2=4.49908,-2.10831,-0.091937
0=-0.00274012,0.00617619,3.88099e-06
1=2.80827,-3.1267,-0.0711913
2=4.5005,-2.10501,-0.0919823
0=-0.0027391,0.00617571,3.86019e-06
1=2.81276,-3.12483,-0.0714167
2=4.50191,-2.10172,-0.0920277
0=-0.00273808,0.00617524,3.83938e-06
1=2.81726,-3.12295,-0.0716423
2=4.50332,-2.09842,-0.092073
0=-0.00273706,0.00617476,3.81855e-06
1=2.82178,-3.12106,-0.0718679
2=4.50473,-2.09513,-0.0921182
0=-0.00273604,0.00617429,3.79771e-06
1=2.8263,-3.11916,-0.0720937
2=4.50614,-2.09183,-0.0921634
0=-0.00273502,0.00617381,3.77687e-06
1=2.83083,-3.11725,-0.0723195
2=4.50755,-2.08853,-0.0922086
0=-0.002734,0.00617334,3.75601e-06
1=2.83537,-3.11533,-0.0725454
2=4.50895,-2.08523,-0.0922537
0=-0.00273298,0.00617286,3.73513e-06
1=2.83992,-3.1134,-0.0727714
2=4.51035,-2.08193,-0.0922988
0=-0.00273196,0.00617239,3.71425e-06
1=2.84449,-3.11146,-0.0729975
2=4.51175,-2.07863,-0.0923438
0=-0.00273094,0.00617192,3.69336e-06
1=2.84906,-3.10951,-0.0732236
2=4.51315,-2.07533,-0.0923887
0=-0.00272992,0.00617145,3.67245e-06
1=2.85364,-3.10755,-0.0734499
2=4.51454,-2.07202,-0.0924337
0=-0.00272889,0.00617098,3.65153e-06
1=2.85823,-3.10558,-0.0736762
2=4.51594,-2.06872,-0.0924785
0=-0.00272787,0.00617051,3.6306e-06
1=2.86283,-3.1036,-0.0739026
2=4.51733,-2.06541,-0.0925234
0=-0.00272685,0.00617004,3.60966e-06
1=2.86745,-3.10161,-0.0741291
2=4.51871,-2.0621,-0.0925682
0=-0.00272583,0.00616957,3.58871e-06
1=2.87207,-3.09961,-0.0743557
2=4.5201,-2.0588,-0.0926129
0=-0.0027248,0.00616911,3.56774e-06
1=2.8767,-3.0976,-0.0745823
2=4.52148,-2.05549,-0.0926576
0=-0.00272378,0.00616864,3.54677e-06
1=2.88134,-3.09557,-0.074809
2=4.52286,-2.05218,-0.0927022
0=-0.00272275,0.00616817,3.52578e-06
1=2.886,-3.09354,-0.0750358
2=4.52424,-2.04887,-0.0927468
0=-0.00272173,0.00616771,3.50478e-06
1=2.89066,-3.0915,-0.0752627
2=4.52562,-2.04555,-0.0927914
0=-0.0027207,0.00616724,3.48377e-06
1=2.89533,-3.08944,-0.0754896
2=4.52699,-2.04224,-0.0928359
0=-0.00271968,0.00616678,3.46275e-06
1=2.90001,-3.08738,-0.0757166
2=4.52836,-2.03893,-0.0928804
0=-0.00271865,0.00616632,3.44171e-06
1=2.90471,-3.08531,-0.0759437
2=4.52973,-2.03561,-0.0929248
0=-0.00271762,0.00616585,3.42067e-06
1=2.90941,-3.08322,-0.0761708
2=4.5311,-2.03229,-0.0929691
0=-0.0027166,0.00616539,3.39961e-06
1=2.91412,-3.08113,-0.076398
2=4.53247,-2.02898,-0.0930135
0=-0.00271557,0.00616493,3.37854e-06
1=2.91885,-3.07902,-0.0766253
2=4.53383,-2.02566,-0.0930577
0=-0.00271454,0.00616447,3.35746e-06
1=2.92358,-3.0769,-0.0768527
2=4.53519,-2.02234,-0.093102
0=-0.00271351,0.00616401,3.33637e-06
1=2.92833,-3.07477,-0.0770801
2=4.53655,-2.01902,-0.0931461
0=-0.00271249,0.00616355,3.31527e-06
1=2.93308,-3.07264,-0.0773075
2=4.5379,-2.0157,-0.0931903
0=-0.00271146,0.00616309,3.29415e-06
1=2.93785,-3.07049,-0.0775351
2=4.53926,-2.01237,-0.0932344
0=-0.00271043,0.00616264,3.27303e-06
1=2.94262,-3.06833,-0.0777627
2=4.54061,-2.00905,-0.0932784
0=-0.0027094,0.00616218,3.25189e-06
1=2.94741,-3.06616,-0.0779904
2=4.54196,-2.00573,-0.0933224
0=-0.00270837,0.00616172,3.23074e-06
1=2.9522,-3.06398,-0.0782181
2=4.5433,-2.0024,-0.0933663
0=-0.00270734,0.00616127,3.20958e-06
1=2.95701,-3.06178,-0.0784459
2=4.54465,-1.99907,-0.0934102
0=-0.00270631,0.00616081,3.18841e-06
1=2.96182,-3.05958,-0.0786737
2=4.54599,-1.99575,-0.0934541
0=-0.00270528,0.00616036,3.16723e-06
1=2.96665,-3.05737,-0.0789016
2=4.54733,-1.99242,-0.0934979
0=-0.00270425,0.00615991,3.14603e-06
1=2.97149,-3.05514,-0.0791295
2=4.54867,-1.98909,-0.0935416
0=-0.00270321,0.00615946,3.12483e-06
1=2.97633,-3.0529,-0.0793575
2=4.55,-1.98576,-0.0935854
0=-0.00270218,0.006159,3.10361e-06
1=2.98119,-3.05066,-0.0795856
2=4.55134,-1.98243,-0.093629
0=-0.00270115,0.00615855,3.08238e-06
1=2.98606,-3.0484,-0.0798137
2=4.55267,-1.97909,-0.0936726
0=-0.00270012,0.0061581,3.06114e-06
1=2.99094,-3.04613,-0.0800418
2=4.554,-1.97576,-0.0937162
0=-0.00269908,0.00615765,3.03989e-06
1=2.99583,-3.04385,-0.08027
2=4.55532,-1.97243,-0.0937597
0=-0.00269805,0.0061572,3.01863e-06
1=3.00073,-3.04155,-0.0804983
2=4.55665,-1.96909,-0.0938032
0=-0.00269702,0.00615676,2.99736e-06
1=3.00564,-3.03925,-0.0807266
2=4.55797,-1.96575,-0.0938466
0=-0.00269598,0.00615631,2.97607e-06
1=3.01056,-3.03694,-0.0809549
2=4.55929,-1.96242,-0.09389
0=-0.00269495,0.00615586,2.95478e-06
1=3.01549,-3.03461,-0.0811833
2=4.5606,-1.95908,-0.0939333
0=-0.00269391,0.00615542,2.93347e-06
1=3.02043,-3.03227,-0.0814118
2=4.56192,-1.95574,-0.0939766
0=-0.00269288,0.00615497,2.91215e-06
1=3.02538,-3.02992,-0.0816402
2=4.56323,-1.9524,-0.0940199
0=-0.00269184,0.00615453,2.89082e-06
1=3.03034,-3.02756,-0.0818687
2=4.56454,-1.94906,-0.0940631
0=-0.0026908,0.00615408,2.86948e-06
1=3.03532,-3.02519,-0.0820973
2=4.56585,-1.94571,-0.0941062
0=-0.00268977,0.00615364,2.84813e-06
1=3.0403,-3.02281,-0.0823259
2=4.56715,-1.94237,-0.0941493
0=-0.00268873,0.0061532,2.82676e-06
1=3.0453,-3.02041,-0.0825545
2=4.56846,-1.93903,-0.0941924
0=-0.00268769,0.00615276,2.80539e-06
1=3.0503,-3.01801,-0.0827832
2=4.56976,-1.93568,-0.0942354
0=-0.00268666,0.00615232,2.784e-06
1=3.05532,-3.01559,-0.0830119
2=4.57106,-1.93233,-0.0942783
0=-0.00268562,0.00615188,2.76261e-06
1=3.06034,-3.01316,-0.0832406
2=4.57235,-1.92899,-0.0943212
0=-0.00268458,0.00615144,2.7412e-06
1=3.06538,-3.01072,-0.0834693
2=4.57365,-1.92564,-0.0943641
0=-0.00268354,0.006151,2.71978e-06
1=3.07043,-3.00827,-0.0836981
2=4.57494,-1.92229,-0.0944069
0=-0.0026825,0.00615056,2.69835e-06
1=3.07549,-3.0058,-0.0839269
2=4.57623,-1.91894,-0.0944497
0=-0.00268146,0.00615013,2.67691e-06
1=3.08056,-3.00332,-0.0841558
2=4.57752,-1.91559,-0.0944924
0=-0.00268042,0.00614969,2.65545e-06
1=3.08564,-3.00084,-0.0843847
2=4.5788,-1.91224,-0.094535
0=-0.00267938,0.00614925,2.63399e-06
1=3.09073,-2.99834,-0.0846136
2=4.58008,-1.90888,-0.0945777
0=-0.00267834,0.00614882,2.61251e-06
1=3.09583,-2.99582,-0.0848425
2=4.58136,-1.90553,-0.0946202
0=-0.0026773,0.00614838,2.59103e-06
1=3.10095,-2.9933,-0.0850714
2=4.58264,-1.90217,-0.0946628
0=-0.00267626,0.00614795,2.56953e-06
1=3.10607,-2.99076,-0.0853004
2=4.58392,-1.89882,-0.0947053
0=-0.00267522,0.00614752,2.54802e-06
1=3.1112,-2.98821,-0.0855294
2=4.58519,-1.89546,-0.0947477
0=-0.00267418,0.00614709,2.5265e-06
1=3.11635,-2.98565,-0.0857584
2=4.58646,-1.8921,-0.0947901
0=-0.00267313,0.00614666,2.50497e-06
1=3.12151,-2.98308,-0.0859874
2=4.58773,-1.88874,-0.0948324
0=-0.00267209,0.00614622,2.48343e-06
1=3.12667,-2.98049,-0.0862164
2=4.589,-1.88538,-0.0948747
0=-0.00267105,0.0061458,2.46188e-06
1=3.13185,-2.9779,-0.0864454
2=4.59026,-1.88202,-0.0949169
0=-0.00267,0.00614537,2.44032e-06
1=3.13704,-2.97529,-0.0866745
2=4.59152,-1.87866,-0.0949591
0=-0.00266896,0.00614494,2.41874e-06
1=3.14224,-2.97266,-0.0869036
2=4.59278,-1.8753,-0.0950013
0=-0.00266792,0.00614451,2.39715e-06
1=3.14745,-2.97003,-0.0871326
2=4.59404,-1.87193,-0.0950434
0=-0.00266687,0.00614408,2.37556e-06
1=3.15268,-2.96738,-0.0873617
2=4.59529,-1.86857,-0.0950854
0=-0.00266583,0.00614366,2.35395e-06
1=3.15791,-2.96472,-0.0875908
2=4.59655,-1.8652,-0.0951274
0=-0.00266478,0.00614323,2.33233e-06
1=3.16316,-2.96205,-0.0878199
2=4.5978,-1.86184,-0.0951694
0=-0.00266374,0.00614281,2.3107e-06
1=3.16841,-2.95936,-0.088049
2=4.59904,-1.85847,-0.0952113
0=-0.00266269,0.00614238,2.28906e-06
1=3.17368,-2.95667,-0.0882781
2=4.60029,-1.8551,-0.0952531
0=-0.00266164,0.00614196,2.26741e-06
1=3.17896,-2.95396,-0.0885072
2=4.60153,-1.85173,-0.095295
0=-0.0026606,0.00614154,2.24575e-06
1=3.18425,-2.95123,-0.0887363
2=4.60277,-1.84836,-0.0953367
0=-0.00265955,0.00614112,2.22407e-06
1=3.18955,-2.9485,-0.0889654
2=4.60401,-1.84499,-0.0953784
0=-0.0026585,0.0061407,2.20239e-06
1=3.19486,-2.94575,-0.0891944
2=4.60525,-1.84162,-0.0954201
0=-0.00265746,0.00614028,2.1807e-06
1=3.20019,-2.94299,-0.0894235
2=4.60648,-1.83825,-0.0954617
0=-0.00265641,0.00613986,2.15899e-06
1=3.20552,-2.94021,-0.0896526
2=4.60771,-1.83487,-0.0955033
0=-0.00265536,0.00613944,2.13727e-06
1=3.21087,-2.93743,-0.0898817
2=4.60894,-1.8315,-0.0955448
0=-0.00265431,0.00613902,2.11555e-06
1=3.21623,-2.93462,-0.0901107
2=4.61017,-1.82812,-0.0955863
0=-0.00265326,0.0061386,2.09381e-06
1=3.22159,-2.93181,-0.0903397
2=4.6114,-1.82474,-0.0956277
0=-0.00265221,0.00613819,2.07206e-06
1=3.22697,-2.92898,-0.0905688
2=4.61262,-1.82137,-0.0956691
0=-0.00265116,0.00613777,2.0503e-06
1=3.23237,-2.92614,-0.0907978
2=4.61384,-1.81799,-0.0957104
0=-0.00265011,0.00613736,2.02853e-06
1=3.23777,-2.92329,-0.0910268
2=4.61506,-1.81461,-0.0957517
0=-0.00264906,0.00613694,2.00674e-06
1=3.24319,-2.92042,-0.0912557
2=4.61627,-1.81123,-0.0957929
0=-0.00264801,0.00613653,1.98495e-06
1=3.24861,-2.91754,-0.0914847
2=4.61748,-1.80785,-0.0958341
0=-0.00264696,0.00613612,1.96315e-06
1=3.25405,-2.91465,-0.0917136
2=4.61869,-1.80446,-0.0958753
0=-0.00264591,0.0061357,1.94133e-06
1=3.2595,-2.91174,-0.0919425
2=4.6199,-1.80108,-0.0959163
0=-0.00264486,0.00613529,1.91951e-06
1=3.26496,-2.90882,-0.0921714
2=4.62111,-1.7977,-0.0959574
0=-0.0026438,0.00613488,1.89767e-06
1=3.27043,-2.90589,-0.0924002
2=4.62231,-1.79431,-0.0959984
0=-0.00264275,0.00613447,1.87583e-06
1=3.27592,-2.90294,-0.092629
2=4.62351,-1.79093,-0.0960393
0=-0.0026417,0.00613406,1.85397e-06
1=3.28141,-2.89998,-0.0928578
2=4.62471,-1.78754,-0.0960802
0=-0.00264065,0.00613366,1.8321e-06
1=3.28692,-2.897,-0.0930865
2=4.62591,-1.78415,-0.0961211
0=-0.00263959,0.00613325,1.81022e-06
1=3.29244,-2.89401,-0.0933152
2=4.6271,-1.78076,-0.0961618
0=-0.00263854,0.00613284,1.78833e-06
1=3.29797,-2.89101,-0.0935439
2=4.6283,-1.77737,-0.0962026
0=-0.00263748,0.00613244,1.76643e-06
1=3.30352,-2.88799,-0.0937726
2=4.62949,-1.77398,-0.0962433
0=-0.00263643,0.00613203,1.74452e-06
1=3.30907,-2.88496,-0.0940011
2=4.63067,-1.77059,-0.096284
0=-0.00263538,0.00613163,1.7226e-06
1=3.31464,-2.88191,-0.0942297
2=4.63186,-1.7672,-0.0963246
0=-0.00263432,0.00613122,1.70067e-06
1=3.32022,-2.87885,-0.0944582
2=4.63304,-1.76381,-0.0963651
0=-0.00263326,0.00613082,1.67873e-06
1=3.32581,-2.87578,-0.0946866
2=4.63422,-1.76041,-0.0964056
0=-0.00263221,0.00613042,1.65677e-06
1=3.33141,-2.87269,-0.094915
2=4.6354,-1.75702,-0.0964461
0=-0.00263115,0.00613001,1.63481e-06
1=3.33703,-2.86959,-0.0951434
2=4.63658,-1.75362,-0.0964865
0=-0.0026301,0.00612961,1.61283e-06
1=3.34265,-2.86647,-0.0953717
2=4.63775,-1.75022,-0.0965268
0=-0.00262904,0.00612921,1.59085e-06
1=3.34829,-2.86334,-0.0955999
2=4.63892,-1.74683,-0.0965672
0=-0.00262798,0.00612881,1.56885e-06
1=3.35394,-2.86019,-0.0958281
2=4.64009,-1.74343,-0.0966074
0=-0.00262692,0.00612842,1.54685e-06
1=3.35961,-2.85703,-0.0960562
2=4.64125,-1.74003,-0.0966476
0=-0.00262587,0.00612802,1.52483e-06
1=3.36528,-2.85386,-0.0962843
2=4.64242,-1.73663,-0.0966878
0=-0.00262481,0.00612762,1.5028e-06
1=3.37097,-2.85067,-0.0965123
2=4.64358,-1.73323,-0.0967279
0=-0.00262375,0.00612723,1.48076e-06
1=3.37667,-2.84746,-0.0967402
2=4.64474,-1.72983,-0.096768
0=-0.00262269,0.00612683,1.45871e-06
1=3.38238,-2.84424,-0.0969681
2=4.6459,-1.72642,-0.096808
0=-0.00262163,0.00612643,1.43666e-06
1=3.38811,-2.841,-0.0971959
2=4.64705,-1.72302,-0.096848
0=-0.00262057,0.00612604,1.41459e-06
1=3.39384,-2.83775,-0.0974236
2=4.6482,-1.71961,-0.0968879
0=-0.00261951,0.00612565,1.39251e-06
1=3.39959,-2.83449,-0.0976512
2=4.64935,-1.71621,-0.0969278
0=-0.00261845,0.00612525,1.37041e-06
1=3.40535,-2.83121,-0.0978788
2=4.6505,-1.7128,-0.0969676
0=-0.00261739,0.00612486,1.34831e-06
1=3.41113,-2.82791,-0.0981063
2=4.65165,-1.7094,-0.0970074
0=-0.00261633,0.00612447,1.3262e-06
