# Next line: [dim],[# integration points],[years],[dt],[system radius],[planet count],[beta]
3,16000,20,0.00125,10,3,2
# Next lines: [planet ID],[planet name]
0,Sun
1,Earth
2,Jupiter
# Next lines: [planet ID]=[x],[y],[z]
0=-0.00360673,0.00749315,1.78006e-05
1=-1.00441,-0.0404574,-9.27896e-07
2=-4.67645,2.62214,0.093708
0=-0.00360674,0.00749315,1.78008e-05
1=-1.00404,-0.0482872,6.88959e-07
2=-4.67818,2.61929,0.0937587
0=-0.00360675,0.00749316,1.7801e-05
1=-1.00362,-0.0561135,2.30745e-06
2=-4.67991,2.61644,0.0938093
0=-0.00360676,0.00749316,1.78011e-05
1=-1.00313,-0.0639359,3.92748e-06
2=-4.68164,2.61358,0.0938599
0=-0.00360677,0.00749317,1.78013e-05
1=-1.00258,-0.071754,5.54894e-06
2=-4.68337,2.61073,0.0939104
0=-0.00360678,0.00749317,1.78015e-05
1=-1.00197,-0.0795671,7.17173e-06
2=-4.6851,2.60787,0.0939609
0=-0.00360679,0.00749318,1.78017e-05
1=-1.0013,-0.0873749,8.79575e-06
2=-4.68683,2.60502,0.0940114
0=-0.0036068,0.00749318,1.78019e-05
1=-1.00057,-0.0951769,1.04209e-05
2=-4.68855,2.60216,0.0940619
0=-0.00360681,0.00749319,1.7802e-05
1=-0.999777,-0.102973,1.20471e-05
2=-4.69027,2.5993,0.0941123
0=-0.00360681,0.00749319,1.78022e-05
1=-0.998924,-0.110761,1.36742e-05
2=-4.69199,2.59644,0.0941626
0=-0.00360682,0.0074932,1.78024e-05
1=-0.998009,-0.118543,1.53021e-05
2=-4.69371,2.59358,0.0942129
0=-0.00360683,0.0074932,1.78026e-05
1=-0.997034,-0.126317,1.69308e-05
2=-4.69543,2.59072,0.0942632
0=-0.00360684,0.00749321,1.78028e-05
1=-0.995997,-0.134083,1.85601e-05
2=-4.69714,2.58785,0.0943135
0=-0.00360685,0.00749321,1.78029e-05
1=-0.9949,-0.14184,2.01899e-05
2=-4.69885,2.58499,0.0943637
0=-0.00360686,0.00749322,1.78031e-05
1=-0.993743,-0.149587,2.18201e-05
2=-4.70056,2.58212,0.0944139
0=-0.00360687,0.00749322,1.78033e-05
1=-0.992524,-0.157326,2.34507e-05
2=-4.70227,2.57926,0.094464
0=-0.00360688,0.00749323,1.78035e-05
1=-0.991245,-0.165054,2.50815e-05
2=-4.70398,2.57639,0.0945141
0=-0.00360689,0.00749323,1.78037e-05
1=-0.989906,-0.172771,2.67124e-05
2=-4.70568,2.57352,0.0945641
0=-0.0036069,0.00749324,1.78038e-05
1=-0.988506,-0.180478,2.83433e-05
2=-4.70739,2.57065,0.0946142
0=-0.0036069,0.00749324,1.7804e-05
1=-0.987047,-0.188173,2.99741e-05
2=-4.70909,2.56778,0.0946642
0=-0.00360691,0.00749325,1.78042e-05
1=-0.985527,-0.195856,3.16047e-05
2=-4.71079,2.56491,0.0947141
0=-0.00360692,0.00749325,1.78044e-05
1=-0.983946,-0.203526,3.32351e-05
2=-4.71248,2.56204,0.094764
0=-0.00360693,0.00749326,1.78046e-05
1=-0.982306,-0.211184,3.4865e-05
2=-4.71418,2.55916,0.0948139
0=-0.00360694,0.00749326,1.78047e-05
1=-0.980607,-0.218828,3.64945e-05
2=-4.71587,2.55629,0.0948637
0=-0.00360695,0.00749327,1.78049e-05
1=-0.978847,-0.226458,3.81234e-05
2=-4.71757,2.55341,0.0949135
0=-0.00360696,0.00749327,1.78051e-05
1=-0.977028,-0.234074,3.97515e-05
2=-4.71926,2.55054,0.0949633
0=-0.00360697,0.00749328,1.78053e-05
1=-0.975149,-0.241676,4.13789e-05
2=-4.72094,2.54766,0.095013
0=-0.00360698,0.00749328,1.78055e-05
1=-0.973211,-0.249261,4.30054e-05
2=-4.72263,2.54478,0.0950626
0=-0.00360699,0.00749329,1.78056e-05
1=-0.971214,-0.256832,4.46309e-05
2=-4.72431,2.5419,0.0951123
0=-0.003607,0.00749329,1.78058e-05
1=-0.969157,-0.264386,4.62553e-05
2=-4.726,2.53902,0.0951619
0=-0.003607,0.0074933,1.7806e-05
1=-0.967042,-0.271923,4.78785e-05
2=-4.72768,2.53614,0.0952115
0=-0.00360701,0.0074933,1.78062e-05
1=-0.964868,-0.279444,4.95004e-05
2=-4.72935,2.53326,0.095261
0=-0.00360702,0.0074933,1.78064e-05
1=-0.962635,-0.286946,5.11209e-05
2=-4.73103,2.53037,0.0953105
0=-0.00360703,0.00749331,1.78066e-05
1=-0.960343,-0.294431,5.27399e-05
2=-4.7327,2.52749,0.0953599
0=-0.00360704,0.00749331,1.78067e-05
1=-0.957993,-0.301898,5.43573e-05
2=-4.73438,2.5246,0.0954093
0=-0.00360705,0.00749332,1.78069e-05
1=-0.955585,-0.309345,5.5973e-05
2=-4.73605,2.52171,0.0954587
0=-0.00360706,0.00749332,1.78071e-05
1=-0.953118,-0.316773,5.75869e-05
2=-4.73772,2.51883,0.095508
0=-0.00360707,0.00749333,1.78073e-05
1=-0.950594,-0.324181,5.91989e-05
2=-4.73938,2.51594,0.0955573
0=-0.00360708,0.00749333,1.78075e-05
1=-0.948012,-0.331569,6.08089e-05
2=-4.74105,2.51305,0.0956066
0=-0.00360709,0.00749334,1.78076e-05
1=-0.945372,-0.338937,6.24168e-05
2=-4.74271,2.51016,0.0956558
0=-0.0036071,0.00749334,1.78078e-05
1=-0.942675,-0.346283,6.40225e-05
2=-4.74437,2.50727,0.095705
0=-0.0036071,0.00749335,1.7808e-05
1=-0.93992,-0.353607,6.56259e-05
2=-4.74603,2.50437,0.0957541
0=-0.00360711,0.00749335,1.78082e-05
1=-0.937109,-0.36091,6.72269e-05
2=-4.74769,2.50148,0.0958032
0=-0.00360712,0.00749336,1.78084e-05
1=-0.93424,-0.36819,6.88254e-05
2=-4.74935,2.49858,0.0958523
0=-0.00360713,0.00749336,1.78086e-05
1=-0.931315,-0.375447,7.04213e-05
2=-4.751,2.49569,0.0959013
0=-0.00360714,0.00749337,1.78087e-05
1=-0.928333,-0.38268,7.20145e-05
2=-4.75265,2.49279,0.0959503
0=-0.00360715,0.00749337,1.78089e-05
1=-0.925294,-0.38989,7.36049e-05
2=-4.7543,2.48989,0.0959993
0=-0.00360716,0.00749338,1.78091e-05
1=-0.9222,-0.397076,7.51924e-05
2=-4.75595,2.487,0.0960482
0=-0.00360717,0.00749338,1.78093e-05
1=-0.919049,-0.404236,7.67769e-05
2=-4.7576,2.4841,0.0960971
0=-0.00360718,0.00749339,1.78095e-05
1=-0.915843,-0.411372,7.83584e-05
2=-4.75924,2.48119,0.0961459
0=-0.00360719,0.00749339,1.78096e-05
1=-0.91258,-0.418482,7.99366e-05
2=-4.76088,2.47829,0.0961947
0=-0.0036072,0.00749339,1.78098e-05
1=-0.909263,-0.425566,8.15116e-05
2=-4.76252,2.47539,0.0962435
0=-0.00360721,0.0074934,1.781e-05
1=-0.90589,-0.432624,8.30832e-05
2=-4.76416,2.47249,0.0962922
0=-0.00360721,0.0074934,1.78102e-05
1=-0.902463,-0.439655,8.46513e-05
2=-4.7658,2.46958,0.0963409
0=-0.00360722,0.00749341,1.78104e-05
1=-0.89898,-0.446659,8.62158e-05
2=-4.76743,2.46668,0.0963895
0=-0.00360723,0.00749341,1.78106e-05
1=-0.895443,-0.453635,8.77766e-05
2=-4.76907,2.46377,0.0964381
0=-0.00360724,0.00749342,1.78107e-05
1=-0.891852,-0.460582,8.93337e-05
2=-4.7707,2.46086,0.0964867
0=-0.00360725,0.00749342,1.78109e-05
1=-0.888207,-0.467502,9.08869e-05
2=-4.77233,2.45795,0.0965352
0=-0.00360726,0.00749343,1.78111e-05
1=-0.884507,-0.474392,9.24362e-05
2=-4.77395,2.45504,0.0965837
0=-0.00360727,0.00749343,1.78113e-05
1=-0.880754,-0.481253,9.39814e-05
2=-4.77558,2.45213,0.0966322
0=-0.00360728,0.00749344,1.78115e-05
1=-0.876948,-0.488084,9.55224e-05
2=-4.7772,2.44922,0.0966806
0=-0.00360729,0.00749344,1.78117e-05
1=-0.873088,-0.494885,9.70592e-05
2=-4.77882,2.44631,0.0967289
0=-0.0036073,0.00749345,1.78118e-05
1=-0.869176,-0.501655,9.85917e-05
2=-4.78044,2.4434,0.0967773
0=-0.00360731,0.00749345,1.7812e-05
1=-0.86521,-0.508395,0.00010012
2=-4.78206,2.44048,0.0968256
0=-0.00360731,0.00749345,1.78122e-05
1=-0.861193,-0.515102,0.000101643
2=-4.78368,2.43757,0.0968738
0=-0.00360732,0.00749346,1.78124e-05
1=-0.857123,-0.521778,0.000103162
2=-4.78529,2.43465,0.096922
0=-0.00360733,0.00749346,1.78126e-05
1=-0.853001,-0.528422,0.000104676
2=-4.7869,2.43173,0.0969702
0=-0.00360734,0.00749347,1.78128e-05
1=-0.848827,-0.535033,0.000106185
2=-4.78851,2.42881,0.0970184
0=-0.00360735,0.00749347,1.7813e-05
1=-0.844602,-0.541611,0.00010769
2=-4.79012,2.42589,0.0970665
0=-0.00360736,0.00749348,1.78131e-05
1=-0.840326,-0.548156,0.000109189
2=-4.79172,2.42297,0.0971145
0=-0.00360737,0.00749348,1.78133e-05
1=-0.835999,-0.554667,0.000110684
2=-4.79333,2.42005,0.0971626
0=-0.00360738,0.00749349,1.78135e-05
1=-0.831621,-0.561143,0.000112173
2=-4.79493,2.41713,0.0972105
0=-0.00360739,0.00749349,1.78137e-05
1=-0.827193,-0.567585,0.000113657
2=-4.79653,2.41421,0.0972585
0=-0.0036074,0.0074935,1.78139e-05
1=-0.822715,-0.573992,0.000115135
2=-4.79813,2.41128,0.0973064
0=-0.00360741,0.0074935,1.78141e-05
1=-0.818187,-0.580364,0.000116608
2=-4.79973,2.40836,0.0973543
0=-0.00360742,0.0074935,1.78142e-05
1=-0.813609,-0.586699,0.000118076
2=-4.80132,2.40543,0.0974021
0=-0.00360742,0.00749351,1.78144e-05
1=-0.808982,-0.592999,0.000119537
2=-4.80291,2.4025,0.0974499
0=-0.00360743,0.00749351,1.78146e-05
1=-0.804307,-0.599262,0.000120994
2=-4.8045,2.39958,0.0974976
0=-0.00360744,0.00749352,1.78148e-05
1=-0.799582,-0.605488,0.000122444
2=-4.80609,2.39665,0.0975454
0=-0.00360745,0.00749352,1.7815e-05
1=-0.794809,-0.611677,0.000123888
2=-4.80768,2.39372,0.097593
0=-0.00360746,0.00749353,1.78152e-05
1=-0.789988,-0.617828,0.000125327
2=-4.80927,2.39079,0.0976407
0=-0.00360747,0.00749353,1.78154e-05
1=-0.785119,-0.623941,0.000126759
2=-4.81085,2.38785,0.0976883
0=-0.00360748,0.00749354,1.78155e-05
1=-0.780203,-0.630015,0.000128185
2=-4.81243,2.38492,0.0977358
0=-0.00360749,0.00749354,1.78157e-05
1=-0.775239,-0.636051,0.000129605
2=-4.81401,2.38199,0.0977833
0=-0.0036075,0.00749354,1.78159e-05
1=-0.770229,-0.642048,0.000131018
2=-4.81559,2.37905,0.0978308
0=-0.00360751,0.00749355,1.78161e-05
1=-0.765171,-0.648005,0.000132425
2=-4.81716,2.37612,0.0978783
0=-0.00360752,0.00749355,1.78163e-05
1=-0.760068,-0.653922,0.000133826
2=-4.81873,2.37318,0.0979257
0=-0.00360753,0.00749356,1.78165e-05
1=-0.754919,-0.6598,0.00013522
2=-4.82031,2.37024,0.097973
0=-0.00360754,0.00749356,1.78167e-05
1=-0.749724,-0.665636,0.000136607
2=-4.82188,2.36731,0.0980204
0=-0.00360754,0.00749357,1.78168e-05
1=-0.744483,-0.671432,0.000137987
2=-4.82344,2.36437,0.0980676
0=-0.00360755,0.00749357,1.7817e-05
1=-0.739198,-0.677186,0.000139361
2=-4.82501,2.36143,0.0981149
0=-0.00360756,0.00749358,1.78172e-05
1=-0.733868,-0.682899,0.000140728
2=-4.82657,2.35848,0.0981621
0=-0.00360757,0.00749358,1.78174e-05
1=-0.728493,-0.688569,0.000142087
2=-4.82814,2.35554,0.0982093
0=-0.00360758,0.00749358,1.78176e-05
1=-0.723075,-0.694198,0.00014344
2=-4.8297,2.3526,0.0982564
0=-0.00360759,0.00749359,1.78178e-05
1=-0.717613,-0.699783,0.000144785
2=-4.83125,2.34966,0.0983035
0=-0.0036076,0.00749359,1.7818e-05
1=-0.712107,-0.705326,0.000146123
2=-4.83281,2.34671,0.0983505
0=-0.00360761,0.0074936,1.78181e-05
1=-0.706559,-0.710826,0.000147453
2=-4.83436,2.34376,0.0983975
0=-0.00360762,0.0074936,1.78183e-05
1=-0.700967,-0.716281,0.000148777
2=-4.83592,2.34082,0.0984445
0=-0.00360763,0.00749361,1.78185e-05
1=-0.695334,-0.721693,0.000150092
2=-4.83747,2.33787,0.0984914
0=-0.00360764,0.00749361,1.78187e-05
1=-0.689658,-0.72706,0.0001514
2=-4.83901,2.33492,0.0985383
0=-0.00360765,0.00749361,1.78189e-05
1=-0.683941,-0.732383,0.000152701
2=-4.84056,2.33197,0.0985852
0=-0.00360765,0.00749362,1.78191e-05
1=-0.678182,-0.737661,0.000153993
2=-4.84211,2.32902,0.098632
0=-0.00360766,0.00749362,1.78193e-05
1=-0.672383,-0.742894,0.000155278
2=-4.84365,2.32607,0.0986788
0=-0.00360767,0.00749363,1.78194e-05
1=-0.666543,-0.748081,0.000156554
2=-4.84519,2.32312,0.0987255
0=-0.00360768,0.00749363,1.78196e-05
1=-0.660662,-0.753222,0.000157823
2=-4.84673,2.32016,0.0987722
0=-0.00360769,0.00749364,1.78198e-05
1=-0.654742,-0.758317,0.000159084
2=-4.84826,2.31721,0.0988189
0=-0.0036077,0.00749364,1.782e-05
1=-0.648782,-0.763365,0.000160336
2=-4.8498,2.31425,0.0988655
0=-0.00360771,0.00749365,1.78202e-05
1=-0.642783,-0.768366,0.000161581
2=-4.85133,2.3113,0.098912
0=-0.00360772,0.00749365,1.78204e-05
1=-0.636745,-0.773321,0.000162816
2=-4.85286,2.30834,0.0989586
0=-0.00360773,0.00749365,1.78206e-05
1=-0.630669,-0.778228,0.000164044
2=-4.85439,2.30538,0.0990051
0=-0.00360774,0.00749366,1.78208e-05
1=-0.624555,-0.783087,0.000165263
2=-4.85592,2.30242,0.0990515
0=-0.00360775,0.00749366,1.78209e-05
1=-0.618403,-0.787898,0.000166473
2=-4.85744,2.29946,0.099098
0=-0.00360776,0.00749367,1.78211e-05
1=-0.612214,-0.792661,0.000167675
2=-4.85897,2.2965,0.0991443
0=-0.00360777,0.00749367,1.78213e-05
1=-0.605987,-0.797375,0.000168868
2=-4.86049,2.29354,0.0991907
0=-0.00360778,0.00749368,1.78215e-05
1=-0.599725,-0.802041,0.000170053
2=-4.86201,2.29058,0.099237
0=-0.00360778,0.00749368,1.78217e-05
1=-0.593426,-0.806657,0.000171228
2=-4.86353,2.28762,0.0992832
0=-0.00360779,0.00749368,1.78219e-05
1=-0.587091,-0.811224,0.000172395
2=-4.86504,2.28465,0.0993295
0=-0.0036078,0.00749369,1.78221e-05
1=-0.580721,-0.815741,0.000173553
2=-4.86656,2.28169,0.0993756
0=-0.00360781,0.00749369,1.78223e-05
1=-0.574316,-0.820208,0.000174701
2=-4.86807,2.27872,0.0994218
0=-0.00360782,0.0074937,1.78225e-05
1=-0.567876,-0.824625,0.000175841
2=-4.86958,2.27575,0.0994679
0=-0.00360783,0.0074937,1.78226e-05
1=-0.561402,-0.828992,0.000176971
2=-4.87109,2.27278,0.099514
0=-0.00360784,0.0074937,1.78228e-05
1=-0.554894,-0.833307,0.000178092
2=-4.87259,2.26982,0.09956
0=-0.00360785,0.00749371,1.7823e-05
1=-0.548353,-0.837572,0.000179203
2=-4.87409,2.26685,0.099606
0=-0.00360786,0.00749371,1.78232e-05
1=-0.541779,-0.841785,0.000180306
2=-4.8756,2.26388,0.0996519
0=-0.00360787,0.00749372,1.78234e-05
1=-0.535172,-0.845947,0.000181398
2=-4.8771,2.2609,0.0996978
0=-0.00360788,0.00749372,1.78236e-05
1=-0.528532,-0.850057,0.000182482
2=-4.87859,2.25793,0.0997437
0=-0.00360789,0.00749373,1.78238e-05
1=-0.521861,-0.854114,0.000183555
2=-4.88009,2.25496,0.0997895
0=-0.0036079,0.00749373,1.7824e-05
1=-0.515159,-0.85812,0.000184619
2=-4.88159,2.25198,0.0998353
0=-0.0036079,0.00749373,1.78241e-05
1=-0.508425,-0.862073,0.000185673
2=-4.88308,2.24901,0.099881
0=-0.00360791,0.00749374,1.78243e-05
1=-0.501661,-0.865973,0.000186718
2=-4.88457,2.24603,0.0999267
0=-0.00360792,0.00749374,1.78245e-05
1=-0.494867,-0.86982,0.000187752
2=-4.88606,2.24306,0.0999724
0=-0.00360793,0.00749375,1.78247e-05
1=-0.488043,-0.873614,0.000188777
2=-4.88754,2.24008,0.100018
0=-0.00360794,0.00749375,1.78249e-05
1=-0.481189,-0.877355,0.000189791
2=-4.88903,2.2371,0.100064
0=-0.00360795,0.00749375,1.78251e-05
1=-0.474307,-0.881042,0.000190796
2=-4.89051,2.23412,0.100109
0=-0.00360796,0.00749376,1.78253e-05
1=-0.467396,-0.884674,0.00019179
2=-4.89199,2.23114,0.100155
0=-0.00360797,0.00749376,1.78255e-05
1=-0.460457,-0.888253,0.000192774
2=-4.89347,2.22816,0.1002
0=-0.00360798,0.00749377,1.78257e-05
1=-0.45349,-0.891778,0.000193748
2=-4.89495,2.22518,0.100246
0=-0.00360799,0.00749377,1.78258e-05
1=-0.446496,-0.895247,0.000194712
2=-4.89642,2.22219,0.100291
0=-0.003608,0.00749378,1.7826e-05
1=-0.439475,-0.898662,0.000195665
2=-4.89789,2.21921,0.100336
0=-0.00360801,0.00749378,1.78262e-05
1=-0.432427,-0.902022,0.000196608
2=-4.89936,2.21622,0.100382
0=-0.00360802,0.00749378,1.78264e-05
1=-0.425354,-0.905327,0.00019754
2=-4.90083,2.21324,0.100427
0=-0.00360803,0.00749379,1.78266e-05
1=-0.418255,-0.908577,0.000198462
2=-4.9023,2.21025,0.100472
0=-0.00360803,0.00749379,1.78268e-05
1=-0.411131,-0.91177,0.000199373
2=-4.90377,2.20726,0.100517
0=-0.00360804,0.0074938,1.7827e-05
1=-0.403982,-0.914908,0.000200274
2=-4.90523,2.20427,0.100562
0=-0.00360805,0.0074938,1.78272e-05
1=-0.396809,-0.917991,0.000201164
2=-4.90669,2.20129,0.100608
0=-0.00360806,0.0074938,1.78274e-05
1=-0.389612,-0.921016,0.000202043
2=-4.90815,2.1983,0.100653
0=-0.00360807,0.00749381,1.78276e-05
1=-0.382392,-0.923986,0.000202911
2=-4.90961,2.1953,0.100698
0=-0.00360808,0.00749381,1.78277e-05
1=-0.375148,-0.926899,0.000203768
2=-4.91106,2.19231,0.100743
0=-0.00360809,0.00749382,1.78279e-05
1=-0.367883,-0.929755,0.000204615
2=-4.91251,2.18932,0.100788
0=-0.0036081,0.00749382,1.78281e-05
1=-0.360595,-0.932555,0.00020545
2=-4.91397,2.18633,0.100832
0=-0.00360811,0.00749382,1.78283e-05
1=-0.353285,-0.935297,0.000206275
2=-4.91542,2.18333,0.100877
0=-0.00360812,0.00749383,1.78285e-05
1=-0.345954,-0.937983,0.000207088
2=-4.91686,2.18034,0.100922
0=-0.00360813,0.00749383,1.78287e-05
1=-0.338603,-0.94061,0.00020789
2=-4.91831,2.17734,0.100967
0=-0.00360814,0.00749384,1.78289e-05
1=-0.331231,-0.943181,0.000208681
2=-4.91975,2.17434,0.101012
0=-0.00360815,0.00749384,1.78291e-05
1=-0.323839,-0.945693,0.000209461
2=-4.92119,2.17134,0.101056
0=-0.00360816,0.00749384,1.78293e-05
1=-0.316428,-0.948148,0.00021023
2=-4.92263,2.16835,0.101101
0=-0.00360817,0.00749385,1.78295e-05
1=-0.308998,-0.950545,0.000210987
2=-4.92407,2.16535,0.101146
0=-0.00360817,0.00749385,1.78297e-05
1=-0.30155,-0.952884,0.000211733
2=-4.92551,2.16235,0.10119
0=-0.00360818,0.00749386,1.78298e-05
1=-0.294083,-0.955164,0.000212467
2=-4.92694,2.15934,0.101235
0=-0.00360819,0.00749386,1.783e-05
1=-0.286599,-0.957386,0.00021319
2=-4.92837,2.15634,0.101279
0=-0.0036082,0.00749386,1.78302e-05
1=-0.279098,-0.959549,0.000213901
2=-4.9298,2.15334,0.101324
0=-0.00360821,0.00749387,1.78304e-05
1=-0.271579,-0.961654,0.000214601
2=-4.93123,2.15033,0.101368
0=-0.00360822,0.00749387,1.78306e-05
1=-0.264045,-0.9637,0.000215289
2=-4.93266,2.14733,0.101413
0=-0.00360823,0.00749388,1.78308e-05
1=-0.256495,-0.965687,0.000215966
2=-4.93408,2.14432,0.101457
0=-0.00360824,0.00749388,1.7831e-05
1=-0.24893,-0.967615,0.000216631
2=-4.9355,2.14132,0.101501
0=-0.00360825,0.00749388,1.78312e-05
1=-0.241349,-0.969484,0.000217284
2=-4.93692,2.13831,0.101546
0=-0.00360826,0.00749389,1.78314e-05
1=-0.233755,-0.971293,0.000217925
2=-4.93834,2.1353,0.10159
0=-0.00360827,0.00749389,1.78316e-05
1=-0.226146,-0.973043,0.000218555
2=-4.93976,2.13229,0.101634
0=-0.00360828,0.0074939,1.78318e-05
1=-0.218524,-0.974734,0.000219173
2=-4.94117,2.12928,0.101678
0=-0.00360829,0.0074939,1.7832e-05
1=-0.210889,-0.976365,0.000219779
2=-4.94258,2.12627,0.101722
0=-0.0036083,0.0074939,1.78321e-05
1=-0.203241,-0.977936,0.000220373
2=-4.94399,2.12326,0.101766
0=-0.0036083,0.00749391,1.78323e-05
1=-0.195581,-0.979447,0.000220955
2=-4.9454,2.12025,0.10181
0=-0.00360831,0.00749391,1.78325e-05
1=-0.187909,-0.980899,0.000221525
2=-4.94681,2.11724,0.101854
0=-0.00360832,0.00749392,1.78327e-05
1=-0.180227,-0.98229,0.000222082
2=-4.94821,2.11422,0.101898
0=-0.00360833,0.00749392,1.78329e-05
1=-0.172533,-0.983621,0.000222628
2=-4.94961,2.11121,0.101942
0=-0.00360834,0.00749392,1.78331e-05
1=-0.16483,-0.984893,0.000223162
2=-4.95102,2.10819,0.101986
0=-0.00360835,0.00749393,1.78333e-05
1=-0.157116,-0.986104,0.000223684
2=-4.95241,2.10517,0.10203
0=-0.00360836,0.00749393,1.78335e-05
1=-0.149394,-0.987254,0.000224193
2=-4.95381,2.10216,0.102074
0=-0.00360837,0.00749393,1.78337e-05
1=-0.141662,-0.988345,0.00022469
2=-4.9552,2.09914,0.102117
0=-0.00360838,0.00749394,1.78339e-05
1=-0.133922,-0.989374,0.000225175
2=-4.9566,2.09612,0.102161
0=-0.00360839,0.00749394,1.78341e-05
1=-0.126175,-0.990344,0.000225648
2=-4.95799,2.0931,0.102205
0=-0.0036084,0.00749395,1.78343e-05
1=-0.118419,-0.991252,0.000226108
2=-4.95938,2.09008,0.102248
0=-0.00360841,0.00749395,1.78345e-05
1=-0.110657,-0.9921,0.000226557
2=-4.96076,2.08706,0.102292
0=-0.00360842,0.00749395,1.78346e-05
1=-0.102889,-0.992888,0.000226992
2=-4.96215,2.08403,0.102335
0=-0.00360843,0.00749396,1.78348e-05
1=-0.095114,-0.993614,0.000227416
2=-4.96353,2.08101,0.102379
0=-0.00360844,0.00749396,1.7835e-05
1=-0.0873338,-0.99428,0.000227827
2=-4.96491,2.07799,0.102422
0=-0.00360845,0.00749397,1.78352e-05
1=-0.0795485,-0.994885,0.000228225
2=-4.96629,2.07496,0.102466
0=-0.00360845,0.00749397,1.78354e-05
1=-0.0717587,-0.995429,0.000228611
2=-4.96767,2.07194,0.102509
0=-0.00360846,0.00749397,1.78356e-05
1=-0.0639647,-0.995912,0.000228985
2=-4.96904,2.06891,0.102552
0=-0.00360847,0.00749398,1.78358e-05
1=-0.056167,-0.996335,0.000229346
2=-4.97042,2.06588,0.102596
0=-0.00360848,0.00749398,1.7836e-05
1=-0.0483662,-0.996696,0.000229694
2=-4.97179,2.06285,0.102639
0=-0.00360849,0.00749398,1.78362e-05
1=-0.0405627,-0.996996,0.00023003
2=-4.97316,2.05983,0.102682
0=-0.0036085,0.00749399,1.78364e-05
1=-0.032757,-0.997235,0.000230353
2=-4.97452,2.0568,0.102725
0=-0.00360851,0.00749399,1.78366e-05
1=-0.0249495,-0.997414,0.000230664
2=-4.97589,2.05377,0.102769
0=-0.00360852,0.007494,1.78368e-05
1=-0.0171407,-0.997531,0.000230962
2=-4.97725,2.05073,0.102812
0=-0.00360853,0.007494,1.7837e-05
1=-0.00933114,-0.997587,0.000231248
2=-4.97861,2.0477,0.102855
0=-0.00360854,0.007494,1.78372e-05
1=-0.00152122,-0.997582,0.000231521
2=-4.97997,2.04467,0.102898
0=-0.00360855,0.00749401,1.78374e-05
1=0.00628856,-0.997516,0.000231781
2=-4.98133,2.04163,0.102941
0=-0.00360856,0.00749401,1.78375e-05
1=0.0140977,-0.997389,0.000232028
2=-4.98268,2.0386,0.102984
0=-0.00360857,0.00749401,1.78377e-05
1=0.0219058,-0.997201,0.000232263
2=-4.98404,2.03556,0.103026
0=-0.00360858,0.00749402,1.78379e-05
1=0.0297123,-0.996951,0.000232485
2=-4.98539,2.03253,0.103069
0=-0.00360859,0.00749402,1.78381e-05
1=0.0375168,-0.996641,0.000232694
2=-4.98674,2.02949,0.103112
0=-0.0036086,0.00749403,1.78383e-05
1=0.0453187,-0.99627,0.000232891
2=-4.98808,2.02645,0.103155
0=-0.0036086,0.00749403,1.78385e-05
1=0.0531177,-0.995837,0.000233075
2=-4.98943,2.02341,0.103198
0=-0.00360861,0.00749403,1.78387e-05
1=0.0609132,-0.995344,0.000233245
2=-4.99077,2.02038,0.10324
0=-0.00360862,0.00749404,1.78389e-05
1=0.0687047,-0.99479,0.000233404
2=-4.99211,2.01734,0.103283
0=-0.00360863,0.00749404,1.78391e-05
1=0.0764919,-0.994175,0.000233549
2=-4.99345,2.01429,0.103325
0=-0.00360864,0.00749404,1.78393e-05
1=0.0842742,-0.993498,0.000233681
2=-4.99479,2.01125,0.103368
0=-0.00360865,0.00749405,1.78395e-05
1=0.0920511,-0.992761,0.000233801
2=-4.99613,2.00821,0.103411
0=-0.00360866,0.00749405,1.78397e-05
1=0.0998221,-0.991964,0.000233908
2=-4.99746,2.00517,0.103453
0=-0.00360867,0.00749405,1.78399e-05
1=0.107587,-0.991105,0.000234002
2=-4.99879,2.00212,0.103495
0=-0.00360868,0.00749406,1.78401e-05
1=0.115345,-0.990186,0.000234083
2=-5.00012,1.99908,0.103538
0=-0.00360869,0.00749406,1.78403e-05
1=0.123096,-0.989206,0.000234152
2=-5.00145,1.99603,0.10358
0=-0.0036087,0.00749407,1.78405e-05
1=0.130839,-0.988165,0.000234207
2=-5.00277,1.99298,0.103623
0=-0.00360871,0.00749407,1.78407e-05
1=0.138574,-0.987064,0.000234249
2=-5.0041,1.98994,0.103665
0=-0.00360872,0.00749407,1.78409e-05
1=0.1463,-0.985902,0.000234279
2=-5.00542,1.98689,0.103707
0=-0.00360873,0.00749408,1.7841e-05
1=0.154017,-0.98468,0.000234296
2=-5.00674,1.98384,0.103749
0=-0.00360874,0.00749408,1.78412e-05
1=0.161724,-0.983397,0.0002343
2=-5.00806,1.98079,0.103791
0=-0.00360875,0.00749408,1.78414e-05
1=0.169422,-0.982054,0.000234291
2=-5.00937,1.97774,0.103833
0=-0.00360875,0.00749409,1.78416e-05
1=0.177108,-0.980651,0.000234269
2=-5.01068,1.97469,0.103876
0=-0.00360876,0.00749409,1.78418e-05
1=0.184784,-0.979188,0.000234234
2=-5.012,1.97164,0.103918
0=-0.00360877,0.00749409,1.7842e-05
1=0.192449,-0.977665,0.000234187
2=-5.01331,1.96858,0.10396
0=-0.00360878,0.0074941,1.78422e-05
1=0.200101,-0.976082,0.000234126
2=-5.01461,1.96553,0.104001
0=-0.00360879,0.0074941,1.78424e-05
1=0.207741,-0.974439,0.000234053
