# Next line: [dim],[# integration points],[years],[dt],[system radius],[planet count],[beta]
3,16000,20,0.00125,10,3,2
# Next lines: [planet ID],[planet name]
0,Sun
1,Earth
2,Jupiter
# Next lines: [planet ID]=[x],[y],[z]
0=-0.000671431,0.00662172,-4.427e-05
1=851.721,-363.575,90.7204
2=2.93162,3.99616,-0.0822218
0=-0.000670724,0.00662268,-4.42898e-05
1=851.802,-363.609,90.729
2=2.92878,3.99837,-0.0821674
0=-0.000670017,0.00662365,-4.43096e-05
1=851.883,-363.644,90.7376
2=2.92593,4.00058,-0.082113
0=-0.000669311,0.00662461,-4.43294e-05
1=851.964,-363.678,90.7462
2=2.92309,4.00279,-0.0820585
0=-0.000668606,0.00662557,-4.43492e-05
1=852.045,-363.713,90.7549
2=2.92024,4.00499,-0.082004
0=-0.000667901,0.00662654,-4.4369e-05
1=852.126,-363.747,90.7635
2=2.9174,4.00719,-0.0819495
0=-0.000667197,0.0066275,-4.43887e-05
1=852.207,-363.782,90.7721
2=2.91455,4.00939,-0.0818949
0=-0.000666494,0.00662847,-4.44085e-05
1=852.287,-363.816,90.7807
2=2.9117,4.01159,-0.0818402
0=-0.000665791,0.00662943,-4.44282e-05
1=852.368,-363.851,90.7893
2=2.90885,4.01378,-0.0817855
0=-0.00066509,0.0066304,-4.44479e-05
1=852.449,-363.885,90.798
2=2.90599,4.01598,-0.0817308
0=-0.000664389,0.00663137,-4.44676e-05
1=852.53,-363.92,90.8066
2=2.90314,4.01817,-0.0816761
0=-0.000663688,0.00663234,-4.44873e-05
1=852.611,-363.955,90.8152
2=2.90028,4.02036,-0.0816213
0=-0.000662989,0.0066333,-4.4507e-05
1=852.692,-363.989,90.8238
2=2.89743,4.02254,-0.0815664
0=-0.00066229,0.00663427,-4.45267e-05
1=852.773,-364.024,90.8324
2=2.89457,4.02473,-0.0815115
0=-0.000661592,0.00663524,-4.45463e-05
1=852.854,-364.058,90.8411
2=2.89171,4.02691,-0.0814566
0=-0.000660895,0.00663621,-4.45659e-05
1=852.935,-364.093,90.8497
2=2.88885,4.02909,-0.0814016
0=-0.000660198,0.00663718,-4.45855e-05
1=853.016,-364.127,90.8583
2=2.88598,4.03127,-0.0813466
0=-0.000659502,0.00663815,-4.46051e-05
1=853.097,-364.162,90.8669
2=2.88312,4.03345,-0.0812916
0=-0.000658807,0.00663912,-4.46247e-05
1=853.178,-364.196,90.8755
2=2.88025,4.03562,-0.0812365
0=-0.000658113,0.00664009,-4.46443e-05
1=853.259,-364.231,90.8842
2=2.87738,4.03779,-0.0811813
0=-0.000657419,0.00664106,-4.46638e-05
1=853.34,-364.265,90.8928
2=2.87451,4.03997,-0.0811262
0=-0.000656726,0.00664204,-4.46834e-05
1=853.421,-364.3,90.9014
2=2.87164,4.04213,-0.0810709
0=-0.000656034,0.00664301,-4.47029e-05
1=853.502,-364.335,90.91
2=2.86877,4.0443,-0.0810157
0=-0.000655342,0.00664398,-4.47224e-05
1=853.582,-364.369,90.9186
2=2.8659,4.04646,-0.0809604
0=-0.000654652,0.00664495,-4.47419e-05
1=853.663,-364.404,90.9273
2=2.86302,4.04863,-0.080905
0=-0.000653962,0.00664593,-4.47614e-05
1=853.744,-364.438,90.9359
2=2.86015,4.05079,-0.0808497
0=-0.000653272,0.0066469,-4.47809e-05
1=853.825,-364.473,90.9445
2=2.85727,4.05295,-0.0807942
0=-0.000652584,0.00664788,-4.48003e-05
1=853.906,-364.507,90.9531
2=2.85439,4.0551,-0.0807388
0=-0.000651896,0.00664885,-4.48198e-05
1=853.987,-364.542,90.9617
2=2.85151,4.05726,-0.0806833
0=-0.000651209,0.00664983,-4.48392e-05
1=854.068,-364.576,90.9704
2=2.84863,4.05941,-0.0806277
0=-0.000650522,0.0066508,-4.48586e-05
1=854.149,-364.611,90.979
2=2.84574,4.06156,-0.0805721
0=-0.000649837,0.00665178,-4.4878e-05
1=854.23,-364.645,90.9876
2=2.84286,4.06371,-0.0805165
0=-0.000649152,0.00665276,-4.48974e-05
1=854.311,-364.68,90.9962
2=2.83997,4.06585,-0.0804609
0=-0.000648468,0.00665374,-4.49168e-05
1=854.392,-364.715,91.0048
2=2.83709,4.068,-0.0804051
0=-0.000647784,0.00665471,-4.49361e-05
1=854.473,-364.749,91.0135
2=2.8342,4.07014,-0.0803494
0=-0.000647102,0.00665569,-4.49554e-05
1=854.554,-364.784,91.0221
2=2.83131,4.07228,-0.0802936
0=-0.00064642,0.00665667,-4.49748e-05
1=854.635,-364.818,91.0307
2=2.82841,4.07442,-0.0802378
0=-0.000645739,0.00665765,-4.49941e-05
1=854.716,-364.853,91.0393
2=2.82552,4.07655,-0.0801819
0=-0.000645058,0.00665863,-4.50134e-05
1=854.797,-364.887,91.048
2=2.82262,4.07869,-0.080126
0=-0.000644379,0.00665961,-4.50327e-05
1=854.878,-364.922,91.0566
2=2.81973,4.08082,-0.08007
0=-0.0006437,0.00666059,-4.50519e-05
1=854.958,-364.956,91.0652
2=2.81683,4.08295,-0.0800141
0=-0.000643021,0.00666157,-4.50712e-05
1=855.039,-364.991,91.0738
2=2.81393,4.08508,-0.079958
0=-0.000642344,0.00666256,-4.50904e-05
1=855.12,-365.025,91.0824
2=2.81103,4.0872,-0.0799019
0=-0.000641667,0.00666354,-4.51096e-05
1=855.201,-365.06,91.0911
2=2.80813,4.08932,-0.0798458
0=-0.000640991,0.00666452,-4.51288e-05
1=855.282,-365.095,91.0997
2=2.80522,4.09145,-0.0797897
0=-0.000640316,0.0066655,-4.5148e-05
1=855.363,-365.129,91.1083
2=2.80232,4.09357,-0.0797335
0=-0.000639641,0.00666649,-4.51672e-05
1=855.444,-365.164,91.1169
2=2.79941,4.09568,-0.0796772
0=-0.000638968,0.00666747,-4.51864e-05
1=855.525,-365.198,91.1255
2=2.79651,4.0978,-0.079621
0=-0.000638295,0.00666845,-4.52055e-05
1=855.606,-365.233,91.1342
2=2.7936,4.09991,-0.0795647
0=-0.000637622,0.00666944,-4.52246e-05
1=855.687,-365.267,91.1428
2=2.79069,4.10202,-0.0795083
0=-0.000636951,0.00667042,-4.52438e-05
1=855.768,-365.302,91.1514
2=2.78777,4.10413,-0.0794519
0=-0.00063628,0.00667141,-4.52629e-05
1=855.849,-365.336,91.16
2=2.78486,4.10624,-0.0793955
0=-0.00063561,0.0066724,-4.52819e-05
1=855.93,-365.371,91.1686
2=2.78194,4.10834,-0.079339
0=-0.00063494,0.00667338,-4.5301e-05
1=856.011,-365.406,91.1773
2=2.77903,4.11044,-0.0792825
0=-0.000634272,0.00667437,-4.53201e-05
1=856.092,-365.44,91.1859
2=2.77611,4.11254,-0.0792259
0=-0.000633604,0.00667536,-4.53391e-05
1=856.173,-365.475,91.1945
2=2.77319,4.11464,-0.0791693
0=-0.000632937,0.00667635,-4.53582e-05
1=856.253,-365.509,91.2031
2=2.77027,4.11674,-0.0791127
0=-0.000632271,0.00667733,-4.53772e-05
1=856.334,-365.544,91.2117
2=2.76735,4.11883,-0.079056
0=-0.000631605,0.00667832,-4.53962e-05
1=856.415,-365.578,91.2204
2=2.76443,4.12093,-0.0789993
0=-0.00063094,0.00667931,-4.54152e-05
1=856.496,-365.613,91.229
2=2.7615,4.12302,-0.0789425
0=-0.000630276,0.0066803,-4.54341e-05
1=856.577,-365.647,91.2376
2=2.75857,4.1251,-0.0788857
0=-0.000629613,0.00668129,-4.54531e-05
1=856.658,-365.682,91.2462
2=2.75565,4.12719,-0.0788289
0=-0.00062895,0.00668228,-4.5472e-05
1=856.739,-365.716,91.2548
2=2.75272,4.12927,-0.078772
0=-0.000628288,0.00668327,-4.54909e-05
1=856.82,-365.751,91.2635
2=2.74979,4.13136,-0.0787151
0=-0.000627627,0.00668427,-4.55099e-05
1=856.901,-365.786,91.2721
2=2.74686,4.13344,-0.0786581
0=-0.000626967,0.00668526,-4.55287e-05
1=856.982,-365.82,91.2807
2=2.74392,4.13551,-0.0786011
0=-0.000626307,0.00668625,-4.55476e-05
1=857.063,-365.855,91.2893
2=2.74099,4.13759,-0.0785441
0=-0.000625648,0.00668724,-4.55665e-05
1=857.144,-365.889,91.2979
2=2.73805,4.13966,-0.078487
0=-0.00062499,0.00668824,-4.55853e-05
1=857.225,-365.924,91.3066
2=2.73512,4.14173,-0.0784299
0=-0.000624332,0.00668923,-4.56042e-05
1=857.306,-365.958,91.3152
2=2.73218,4.1438,-0.0783728
0=-0.000623676,0.00669022,-4.5623e-05
1=857.387,-365.993,91.3238
2=2.72924,4.14587,-0.0783156
0=-0.00062302,0.00669122,-4.56418e-05
1=857.468,-366.027,91.3324
2=2.7263,4.14794,-0.0782583
0=-0.000622365,0.00669221,-4.56606e-05
1=857.548,-366.062,91.341
2=2.72335,4.15,-0.0782011
0=-0.00062171,0.00669321,-4.56794e-05
1=857.629,-366.096,91.3497
2=2.72041,4.15206,-0.0781437
0=-0.000621057,0.0066942,-4.56981e-05
1=857.71,-366.131,91.3583
2=2.71746,4.15412,-0.0780864
0=-0.000620404,0.0066952,-4.57169e-05
1=857.791,-366.166,91.3669
2=2.71452,4.15618,-0.078029
0=-0.000619752,0.0066962,-4.57356e-05
1=857.872,-366.2,91.3755
2=2.71157,4.15823,-0.0779716
0=-0.0006191,0.00669719,-4.57543e-05
1=857.953,-366.235,91.3841
2=2.70862,4.16028,-0.0779141
0=-0.000618449,0.00669819,-4.5773e-05
1=858.034,-366.269,91.3928
2=2.70567,4.16233,-0.0778566
0=-0.000617799,0.00669919,-4.57917e-05
1=858.115,-366.304,91.4014
2=2.70271,4.16438,-0.077799
0=-0.00061715,0.00670019,-4.58104e-05
1=858.196,-366.338,91.41
2=2.69976,4.16643,-0.0777415
0=-0.000616502,0.00670119,-4.5829e-05
1=858.277,-366.373,91.4186
2=2.69681,4.16847,-0.0776838
0=-0.000615854,0.00670219,-4.58477e-05
1=858.358,-366.407,91.4273
2=2.69385,4.17051,-0.0776262
0=-0.000615207,0.00670319,-4.58663e-05
1=858.439,-366.442,91.4359
2=2.69089,4.17255,-0.0775684
0=-0.000614561,0.00670419,-4.58849e-05
1=858.52,-366.476,91.4445
2=2.68793,4.17459,-0.0775107
0=-0.000613916,0.00670519,-4.59035e-05
1=858.601,-366.511,91.4531
2=2.68497,4.17663,-0.0774529
0=-0.000613271,0.00670619,-4.59221e-05
1=858.682,-366.546,91.4617
2=2.68201,4.17866,-0.0773951
0=-0.000612627,0.00670719,-4.59407e-05
1=858.763,-366.58,91.4704
2=2.67905,4.18069,-0.0773372
0=-0.000611984,0.00670819,-4.59592e-05
1=858.844,-366.615,91.479
2=2.67608,4.18272,-0.0772793
0=-0.000611342,0.00670919,-4.59778e-05
1=858.924,-366.649,91.4876
2=2.67311,4.18475,-0.0772214
0=-0.0006107,0.0067102,-4.59963e-05
1=859.005,-366.684,91.4962
2=2.67015,4.18677,-0.0771634
0=-0.000610059,0.0067112,-4.60148e-05
1=859.086,-366.718,91.5048
2=2.66718,4.1888,-0.0771054
0=-0.000609419,0.0067122,-4.60333e-05
1=859.167,-366.753,91.5135
2=2.66421,4.19082,-0.0770473
0=-0.000608779,0.00671321,-4.60518e-05
1=859.248,-366.787,91.5221
2=2.66124,4.19284,-0.0769892
0=-0.000608141,0.00671421,-4.60702e-05
1=859.329,-366.822,91.5307
2=2.65826,4.19485,-0.0769311
0=-0.000607503,0.00671522,-4.60887e-05
1=859.41,-366.856,91.5393
2=2.65529,4.19687,-0.0768729
0=-0.000606866,0.00671622,-4.61071e-05
1=859.491,-366.891,91.5479
2=2.65232,4.19888,-0.0768147
0=-0.000606229,0.00671723,-4.61255e-05
1=859.572,-366.926,91.5566
2=2.64934,4.20089,-0.0767564
0=-0.000605594,0.00671823,-4.61439e-05
1=859.653,-366.96,91.5652
2=2.64636,4.2029,-0.0766982
0=-0.000604959,0.00671924,-4.61623e-05
1=859.734,-366.995,91.5738
2=2.64338,4.20491,-0.0766398
0=-0.000604325,0.00672025,-4.61807e-05
1=859.815,-367.029,91.5824
2=2.6404,4.20691,-0.0765815
0=-0.000603691,0.00672125,-4.6199e-05
1=859.896,-367.064,91.591
2=2.63742,4.20891,-0.0765231
0=-0.000603059,0.00672226,-4.62174e-05
1=859.977,-367.098,91.5997
2=2.63443,4.21091,-0.0764646
0=-0.000602427,0.00672327,-4.62357e-05
1=860.058,-367.133,91.6083
2=2.63145,4.21291,-0.0764061
0=-0.000601796,0.00672428,-4.6254e-05
1=860.139,-367.167,91.6169
2=2.62846,4.2149,-0.0763476
0=-0.000601166,0.00672529,-4.62723e-05
1=860.219,-367.202,91.6255
2=2.62548,4.2169,-0.076289
0=-0.000600536,0.0067263,-4.62906e-05
1=860.3,-367.236,91.6341
2=2.62249,4.21889,-0.0762304
0=-0.000599907,0.00672731,-4.63088e-05
1=860.381,-367.271,91.6428
2=2.6195,4.22088,-0.0761718
0=-0.000599279,0.00672832,-4.63271e-05
1=860.462,-367.306,91.6514
2=2.61651,4.22286,-0.0761131
0=-0.000598652,0.00672933,-4.63453e-05
1=860.543,-367.34,91.66
2=2.61351,4.22485,-0.0760544
0=-0.000598025,0.00673034,-4.63635e-05
1=860.624,-367.375,91.6686
2=2.61052,4.22683,-0.0759957
0=-0.0005974,0.00673135,-4.63817e-05
1=860.705,-367.409,91.6772
2=2.60752,4.22881,-0.0759369
0=-0.000596774,0.00673236,-4.63999e-05
1=860.786,-367.444,91.6859
2=2.60453,4.23079,-0.075878
0=-0.00059615,0.00673337,-4.64181e-05
1=860.867,-367.478,91.6945
2=2.60153,4.23277,-0.0758192
0=-0.000595527,0.00673439,-4.64362e-05
1=860.948,-367.513,91.7031
2=2.59853,4.23474,-0.0757603
0=-0.000594904,0.0067354,-4.64544e-05
1=861.029,-367.547,91.7117
2=2.59553,4.23671,-0.0757013
0=-0.000594282,0.00673641,-4.64725e-05
1=861.11,-367.582,91.7203
2=2.59253,4.23868,-0.0756423
0=-0.000593661,0.00673743,-4.64906e-05
1=861.191,-367.617,91.729
2=2.58952,4.24065,-0.0755833
0=-0.00059304,0.00673844,-4.65087e-05
1=861.272,-367.651,91.7376
2=2.58652,4.24262,-0.0755242
0=-0.000592421,0.00673945,-4.65268e-05
1=861.353,-367.686,91.7462
2=2.58351,4.24458,-0.0754651
0=-0.000591802,0.00674047,-4.65449e-05
1=861.434,-367.72,91.7548
2=2.58051,4.24654,-0.075406
0=-0.000591183,0.00674149,-4.65629e-05
1=861.515,-367.755,91.7635
2=2.5775,4.2485,-0.0753468
0=-0.000590566,0.0067425,-4.65809e-05
1=861.595,-367.789,91.7721
2=2.57449,4.25046,-0.0752876
0=-0.000589949,0.00674352,-4.6599e-05
1=861.676,-367.824,91.7807
2=2.57148,4.25241,-0.0752284
0=-0.000589333,0.00674453,-4.6617e-05
1=861.757,-367.858,91.7893
2=2.56846,4.25437,-0.0751691
0=-0.000588718,0.00674555,-4.66349e-05
1=861.838,-367.893,91.7979
2=2.56545,4.25632,-0.0751098
0=-0.000588104,0.00674657,-4.66529e-05
1=861.919,-367.927,91.8066
2=2.56244,4.25827,-0.0750504
0=-0.00058749,0.00674759,-4.66709e-05
1=862,-367.962,91.8152
2=2.55942,4.26021,-0.074991
0=-0.000586877,0.0067486,-4.66888e-05
1=862.081,-367.997,91.8238
2=2.5564,4.26216,-0.0749316
0=-0.000586265,0.00674962,-4.67067e-05
1=862.162,-368.031,91.8324
2=2.55338,4.2641,-0.0748721
0=-0.000585654,0.00675064,-4.67246e-05
1=862.243,-368.066,91.841
2=2.55036,4.26604,-0.0748126
0=-0.000585043,0.00675166,-4.67425e-05
1=862.324,-368.1,91.8497
2=2.54734,4.26798,-0.074753
0=-0.000584434,0.00675268,-4.67604e-05
1=862.405,-368.135,91.8583
2=2.54432,4.26991,-0.0746934
0=-0.000583825,0.0067537,-4.67783e-05
1=862.486,-368.169,91.8669
2=2.5413,4.27185,-0.0746338
0=-0.000583216,0.00675472,-4.67961e-05
1=862.567,-368.204,91.8755
2=2.53827,4.27378,-0.0745741
0=-0.000582609,0.00675574,-4.6814e-05
1=862.648,-368.238,91.8841
2=2.53524,4.27571,-0.0745144
0=-0.000582002,0.00675676,-4.68318e-05
1=862.729,-368.273,91.8928
2=2.53222,4.27763,-0.0744547
0=-0.000581396,0.00675779,-4.68496e-05
1=862.81,-368.307,91.9014
2=2.52919,4.27956,-0.0743949
0=-0.000580791,0.00675881,-4.68674e-05
1=862.89,-368.342,91.91
2=2.52616,4.28148,-0.0743351
0=-0.000580186,0.00675983,-4.68851e-05
1=862.971,-368.377,91.9186
2=2.52312,4.2834,-0.0742753
0=-0.000579583,0.00676085,-4.69029e-05
1=863.052,-368.411,91.9272
2=2.52009,4.28532,-0.0742154
0=-0.00057898,0.00676188,-4.69206e-05
1=863.133,-368.446,91.9359
2=2.51706,4.28724,-0.0741554
0=-0.000578378,0.0067629,-4.69384e-05
1=863.214,-368.48,91.9445
2=2.51402,4.28915,-0.0740955
0=-0.000577776,0.00676393,-4.69561e-05
1=863.295,-368.515,91.9531
2=2.51099,4.29106,-0.0740355
0=-0.000577176,0.00676495,-4.69738e-05
1=863.376,-368.549,91.9617
2=2.50795,4.29297,-0.0739754
0=-0.000576576,0.00676598,-4.69915e-05
1=863.457,-368.584,91.9703
2=2.50491,4.29488,-0.0739154
0=-0.000575977,0.006767,-4.70091e-05
1=863.538,-368.618,91.979
2=2.50187,4.29679,-0.0738552
0=-0.000575378,0.00676803,-4.70268e-05
1=863.619,-368.653,91.9876
2=2.49883,4.29869,-0.0737951
0=-0.000574781,0.00676905,-4.70444e-05
1=863.7,-368.687,91.9962
2=2.49578,4.30059,-0.0737349
0=-0.000574184,0.00677008,-4.7062e-05
1=863.781,-368.722,92.0048
2=2.49274,4.30249,-0.0736747
0=-0.000573588,0.00677111,-4.70796e-05
1=863.862,-368.757,92.0134
2=2.48969,4.30439,-0.0736144
0=-0.000572993,0.00677213,-4.70972e-05
1=863.943,-368.791,92.0221
2=2.48665,4.30628,-0.0735541
0=-0.000572398,0.00677316,-4.71148e-05
1=864.024,-368.826,92.0307
2=2.4836,4.30818,-0.0734938
0=-0.000571805,0.00677419,-4.71323e-05
1=864.105,-368.86,92.0393
2=2.48055,4.31007,-0.0734334
0=-0.000571212,0.00677522,-4.71499e-05
1=864.186,-368.895,92.0479
2=2.4775,4.31195,-0.073373
0=-0.00057062,0.00677625,-4.71674e-05
1=864.266,-368.929,92.0565
2=2.47445,4.31384,-0.0733126
0=-0.000570028,0.00677728,-4.71849e-05
1=864.347,-368.964,92.0652
2=2.47139,4.31572,-0.0732521
0=-0.000569438,0.0067783,-4.72024e-05
1=864.428,-368.998,92.0738
2=2.46834,4.31761,-0.0731916
0=-0.000568848,0.00677933,-4.72198e-05
1=864.509,-369.033,92.0824
2=2.46528,4.31949,-0.073131
0=-0.000568259,0.00678036,-4.72373e-05
1=864.59,-369.067,92.091
2=2.46223,4.32136,-0.0730704
0=-0.00056767,0.0067814,-4.72548e-05
1=864.671,-369.102,92.0996
2=2.45917,4.32324,-0.0730098
0=-0.000567083,0.00678243,-4.72722e-05
1=864.752,-369.137,92.1083
2=2.45611,4.32511,-0.0729491
0=-0.000566496,0.00678346,-4.72896e-05
1=864.833,-369.171,92.1169
2=2.45305,4.32698,-0.0728884
0=-0.00056591,0.00678449,-4.7307e-05
1=864.914,-369.206,92.1255
2=2.44999,4.32885,-0.0728277
0=-0.000565325,0.00678552,-4.73244e-05
1=864.995,-369.24,92.1341
2=2.44693,4.33072,-0.0727669
0=-0.00056474,0.00678655,-4.73417e-05
1=865.076,-369.275,92.1428
2=2.44386,4.33258,-0.0727061
0=-0.000564156,0.00678759,-4.73591e-05
1=865.157,-369.309,92.1514
2=2.4408,4.33444,-0.0726452
0=-0.000563574,0.00678862,-4.73764e-05
1=865.238,-369.344,92.16
2=2.43773,4.3363,-0.0725843
0=-0.000562991,0.00678965,-4.73937e-05
1=865.319,-369.378,92.1686
2=2.43466,4.33816,-0.0725234
0=-0.00056241,0.00679069,-4.7411e-05
1=865.4,-369.413,92.1772
2=2.43159,4.34002,-0.0724625
0=-0.000561829,0.00679172,-4.74283e-05
1=865.481,-369.448,92.1859
2=2.42852,4.34187,-0.0724015
0=-0.00056125,0.00679276,-4.74456e-05
1=865.561,-369.482,92.1945
2=2.42545,4.34372,-0.0723404
0=-0.00056067,0.00679379,-4.74629e-05
1=865.642,-369.517,92.2031
2=2.42238,4.34557,-0.0722794
0=-0.000560092,0.00679483,-4.74801e-05
1=865.723,-369.551,92.2117
2=2.4193,4.34742,-0.0722183
0=-0.000559515,0.00679586,-4.74973e-05
1=865.804,-369.586,92.2203
2=2.41623,4.34926,-0.0721571
0=-0.000558938,0.0067969,-4.75145e-05
1=865.885,-369.62,92.229
2=2.41315,4.35111,-0.0720959
0=-0.000558362,0.00679794,-4.75317e-05
1=865.966,-369.655,92.2376
2=2.41008,4.35295,-0.0720347
0=-0.000557787,0.00679897,-4.75489e-05
1=866.047,-369.689,92.2462
2=2.407,4.35478,-0.0719735
0=-0.000557212,0.00680001,-4.75661e-05
1=866.128,-369.724,92.2548
2=2.40392,4.35662,-0.0719122
0=-0.000556639,0.00680105,-4.75832e-05
1=866.209,-369.758,92.2634
2=2.40084,4.35845,-0.0718509
0=-0.000556066,0.00680209,-4.76003e-05
1=866.29,-369.793,92.2721
2=2.39775,4.36029,-0.0717895
0=-0.000555494,0.00680313,-4.76174e-05
1=866.371,-369.828,92.2807
2=2.39467,4.36212,-0.0717281
0=-0.000554922,0.00680417,-4.76345e-05
1=866.452,-369.862,92.2893
2=2.39158,4.36394,-0.0716667
0=-0.000554352,0.0068052,-4.76516e-05
1=866.533,-369.897,92.2979
2=2.3885,4.36577,-0.0716052
0=-0.000553782,0.00680624,-4.76687e-05
1=866.614,-369.931,92.3065
2=2.38541,4.36759,-0.0715437
0=-0.000553213,0.00680728,-4.76857e-05
1=866.695,-369.966,92.3152
2=2.38232,4.36941,-0.0714822
0=-0.000552645,0.00680832,-4.77028e-05
1=866.776,-370,92.3238
2=2.37923,4.37123,-0.0714206
0=-0.000552077,0.00680937,-4.77198e-05
1=866.856,-370.035,92.3324
2=2.37614,4.37305,-0.071359
0=-0.000551511,0.00681041,-4.77368e-05
1=866.937,-370.069,92.341
2=2.37305,4.37486,-0.0712974
0=-0.000550945,0.00681145,-4.77538e-05
1=867.018,-370.104,92.3496
2=2.36996,4.37667,-0.0712357
0=-0.00055038,0.00681249,-4.77708e-05
1=867.099,-370.138,92.3583
2=2.36686,4.37848,-0.071174
0=-0.000549815,0.00681353,-4.77877e-05
1=867.18,-370.173,92.3669
2=2.36377,4.38029,-0.0711122
0=-0.000549252,0.00681457,-4.78047e-05
1=867.261,-370.208,92.3755
2=2.36067,4.3821,-0.0710504
0=-0.000548689,0.00681562,-4.78216e-05
1=867.342,-370.242,92.3841
2=2.35757,4.3839,-0.0709886
0=-0.000548127,0.00681666,-4.78385e-05
1=867.423,-370.277,92.3927
2=2.35447,4.3857,-0.0709267
0=-0.000547566,0.0068177,-4.78554e-05
1=867.504,-370.311,92.4014
2=2.35137,4.3875,-0.0708648
0=-0.000547005,0.00681875,-4.78723e-05
1=867.585,-370.346,92.41
2=2.34827,4.3893,-0.0708029
0=-0.000546446,0.00681979,-4.78891e-05
1=867.666,-370.38,92.4186
2=2.34517,4.39109,-0.070741
0=-0.000545887,0.00682084,-4.7906e-05
1=867.747,-370.415,92.4272
2=2.34207,4.39288,-0.070679
0=-0.000545329,0.00682188,-4.79228e-05
1=867.828,-370.449,92.4358
2=2.33896,4.39467,-0.0706169
0=-0.000544771,0.00682293,-4.79396e-05
1=867.909,-370.484,92.4445
2=2.33585,4.39646,-0.0705548
0=-0.000544215,0.00682397,-4.79564e-05
1=867.99,-370.518,92.4531
2=2.33275,4.39825,-0.0704927
0=-0.000543659,0.00682502,-4.79732e-05
1=868.071,-370.553,92.4617
2=2.32964,4.40003,-0.0704306
0=-0.000543104,0.00682606,-4.79899e-05
1=868.152,-370.588,92.4703
2=2.32653,4.40181,-0.0703684
0=-0.00054255,0.00682711,-4.80067e-05
1=868.232,-370.622,92.4789
2=2.32342,4.40359,-0.0703062
0=-0.000541996,0.00682816,-4.80234e-05
1=868.313,-370.657,92.4876
2=2.32031,4.40537,-0.070244
0=-0.000541444,0.00682921,-4.80401e-05
1=868.394,-370.691,92.4962
2=2.31719,4.40714,-0.0701817
0=-0.000540892,0.00683025,-4.80568e-05
1=868.475,-370.726,92.5048
2=2.31408,4.40891,-0.0701194
0=-0.000540341,0.0068313,-4.80735e-05
1=868.556,-370.76,92.5134
2=2.31096,4.41068,-0.070057
0=-0.00053979,0.00683235,-4.80902e-05
1=868.637,-370.795,92.5221
2=2.30785,4.41245,-0.0699946
0=-0.000539241,0.0068334,-4.81068e-05
1=868.718,-370.829,92.5307
2=2.30473,4.41422,-0.0699322
0=-0.000538692,0.00683445,-4.81235e-05
1=868.799,-370.864,92.5393
2=2.30161,4.41598,-0.0698697
0=-0.000538144,0.0068355,-4.81401e-05
1=868.88,-370.898,92.5479
2=2.29849,4.41774,-0.0698072
0=-0.000537597,0.00683655,-4.81567e-05
1=868.961,-370.933,92.5565
2=2.29537,4.4195,-0.0697447
0=-0.00053705,0.0068376,-4.81733e-05
1=869.042,-370.968,92.5652
2=2.29225,4.42126,-0.0696821
0=-0.000536505,0.00683865,-4.81898e-05
1=869.123,-371.002,92.5738
2=2.28912,4.42301,-0.0696195
0=-0.00053596,0.0068397,-4.82064e-05
1=869.204,-371.037,92.5824
2=2.286,4.42477,-0.0695569
0=-0.000535416,0.00684075,-4.82229e-05
1=869.285,-371.071,92.591
2=2.28287,4.42652,-0.0694942
0=-0.000534872,0.0068418,-4.82395e-05
1=869.366,-371.106,92.5996
2=2.27974,4.42826,-0.0694315
0=-0.00053433,0.00684285,-4.8256e-05
1=869.447,-371.14,92.6083
2=2.27662,4.43001,-0.0693688
0=-0.000533788,0.00684391,-4.82725e-05
1=869.527,-371.175,92.6169
2=2.27349,4.43175,-0.069306
0=-0.000533247,0.00684496,-4.82889e-05
1=869.608,-371.209,92.6255
2=2.27036,4.43349,-0.0692432
0=-0.000532707,0.00684601,-4.83054e-05
1=869.689,-371.244,92.6341
2=2.26723,4.43523,-0.0691804
0=-0.000532168,0.00684706,-4.83218e-05
1=869.77,-371.279,92.6427
2=2.26409,4.43697,-0.0691175
0=-0.000531629,0.00684812,-4.83383e-05
1=869.851,-371.313,92.6514
2=2.26096,4.43871,-0.0690546
0=-0.000531091,0.00684917,-4.83547e-05
1=869.932,-371.348,92.66
2=2.25782,4.44044,-0.0689916
0=-0.000530554,0.00685023,-4.83711e-05
1=870.013,-371.382,92.6686
2=2.25469,4.44217,-0.0689287
0=-0.000530018,0.00685128,-4.83875e-05
1=870.094,-371.417,92.6772
2=2.25155,4.4439,-0.0688656
0=-0.000529483,0.00685234,-4.84038e-05
1=870.175,-371.451,92.6858
2=2.24841,4.44562,-0.0688026
0=-0.000528948,0.00685339,-4.84202e-05
1=870.256,-371.486,92.6945
2=2.24527,4.44735,-0.0687395
0=-0.000528414,0.00685445,-4.84365e-05
1=870.337,-371.52,92.7031
2=2.24213,4.44907,-0.0686764
0=-0.000527881,0.0068555,-4.84528e-05
1=870.418,-371.555,92.7117
2=2.23899,4.45079,-0.0686132
0=-0.000527349,0.00685656,-4.84691e-05
1=870.499,-371.589,92.7203
2=2.23585,4.4525,-0.0685501
0=-0.000526817,0.00685762,-4.84854e-05
1=870.58,-371.624,92.7289
2=2.2327,4.45422,-0.0684868
0=-0.000526286,0.00685867,-4.85016e-05
1=870.661,-371.659,92.7376
2=2.22956,4.45593,-0.0684236
0=-0.000525756,0.00685973,-4.85179e-05
1=870.742,-371.693,92.7462
2=2.22641,4.45764,-0.0683603
