# Next line: [dim],[# integration points],[years],[dt],[system radius],[planet count],[beta]
3,16000,20,0.00125,10,3,2
# Next lines: [planet ID],[planet name]
0,Sun
1,Earth
2,Jupiter
# Next lines: [planet ID]=[x],[y],[z]
1=0.456272,-0.894947,8.47535e-05
2=1.8137,4.68766,-0.0600821
0=-0.00362794,0.00747717,1.83412e-05
1=0.463153,-0.891385,8.4678e-05
2=1.81043,4.68907,-0.0600148
0=-0.00362794,0.00747717,1.83411e-05
1=0.470007,-0.887771,8.45984e-05
2=1.80716,4.69048,-0.0599475
0=-0.00362794,0.00747717,1.83411e-05
1=0.476832,-0.884103,8.4515e-05
2=1.80389,4.69189,-0.0598802
0=-0.00362794,0.00747717,1.83411e-05
1=0.483629,-0.880382,8.44276e-05
2=1.80062,4.69329,-0.0598128
0=-0.00362794,0.00747717,1.83411e-05
1=0.490397,-0.876609,8.43362e-05
2=1.79735,4.69469,-0.0597454
0=-0.00362794,0.00747718,1.83411e-05
1=0.497136,-0.872783,8.42409e-05
2=1.79408,4.69609,-0.059678
0=-0.00362794,0.00747718,1.83411e-05
1=0.503844,-0.868905,8.41417e-05
2=1.7908,4.69749,-0.0596105
0=-0.00362794,0.00747718,1.83411e-05
1=0.510523,-0.864974,8.40385e-05
2=1.78753,4.69889,-0.0595431
0=-0.00362794,0.00747718,1.8341e-05
1=0.517171,-0.860992,8.39314e-05
2=1.78425,4.70028,-0.0594755
0=-0.00362794,0.00747718,1.8341e-05
1=0.523789,-0.856959,8.38204e-05
2=1.78097,4.70167,-0.059408
0=-0.00362794,0.00747718,1.8341e-05
1=0.530375,-0.852874,8.37055e-05
2=1.7777,4.70306,-0.0593404
0=-0.00362793,0.00747718,1.8341e-05
1=0.536929,-0.848737,8.35867e-05
2=1.77442,4.70444,-0.0592728
0=-0.00362793,0.00747718,1.8341e-05
1=0.543451,-0.84455,8.3464e-05
2=1.77114,4.70583,-0.0592052
0=-0.00362793,0.00747718,1.8341e-05
1=0.549941,-0.840313,8.33375e-05
2=1.76786,4.70721,-0.0591376
0=-0.00362793,0.00747718,1.8341e-05
1=0.556397,-0.836025,8.3207e-05
2=1.76458,4.70859,-0.0590699
0=-0.00362793,0.00747719,1.8341e-05
1=0.562821,-0.831687,8.30726e-05
2=1.7613,4.70996,-0.0590022
0=-0.00362793,0.00747719,1.83409e-05
1=0.569211,-0.827299,8.29344e-05
2=1.75801,4.71134,-0.0589344
0=-0.00362793,0.00747719,1.83409e-05
1=0.575566,-0.822861,8.27924e-05
2=1.75473,4.71271,-0.0588667
0=-0.00362793,0.00747719,1.83409e-05
1=0.581888,-0.818374,8.26464e-05
2=1.75144,4.71408,-0.0587989
0=-0.00362793,0.00747719,1.83409e-05
1=0.588174,-0.813838,8.24967e-05
2=1.74816,4.71545,-0.058731
0=-0.00362793,0.00747719,1.83409e-05
1=0.594425,-0.809253,8.23431e-05
2=1.74487,4.71681,-0.0586632
0=-0.00362793,0.00747719,1.83409e-05
1=0.600641,-0.804619,8.21857e-05
2=1.74159,4.71817,-0.0585953
0=-0.00362793,0.00747719,1.83409e-05
1=0.606821,-0.799937,8.20244e-05
2=1.7383,4.71953,-0.0585274
0=-0.00362793,0.00747719,1.83408e-05
1=0.612964,-0.795207,8.18594e-05
2=1.73501,4.72089,-0.0584594
0=-0.00362793,0.00747719,1.83408e-05
1=0.619071,-0.79043,8.16905e-05
2=1.73172,4.72225,-0.0583915
0=-0.00362793,0.0074772,1.83408e-05
1=0.625141,-0.785605,8.15179e-05
2=1.72843,4.7236,-0.0583235
0=-0.00362793,0.0074772,1.83408e-05
1=0.631173,-0.780732,8.13415e-05
2=1.72514,4.72495,-0.0582554
0=-0.00362793,0.0074772,1.83408e-05
1=0.637168,-0.775813,8.11613e-05
2=1.72185,4.7263,-0.0581874
0=-0.00362793,0.0074772,1.83408e-05
1=0.643124,-0.770847,8.09774e-05
2=1.71855,4.72765,-0.0581193
0=-0.00362793,0.0074772,1.83408e-05
1=0.649042,-0.765835,8.07897e-05
2=1.71526,4.72899,-0.0580512
0=-0.00362793,0.0074772,1.83407e-05
1=0.654921,-0.760777,8.05983e-05
2=1.71196,4.73034,-0.0579831
0=-0.00362793,0.0074772,1.83407e-05
1=0.660761,-0.755673,8.04031e-05
2=1.70867,4.73168,-0.0579149
0=-0.00362793,0.0074772,1.83407e-05
1=0.666561,-0.750524,8.02043e-05
2=1.70537,4.73301,-0.0578467
0=-0.00362792,0.0074772,1.83407e-05
1=0.672322,-0.745329,8.00017e-05
2=1.70208,4.73435,-0.0577785
0=-0.00362792,0.0074772,1.83407e-05
1=0.678042,-0.74009,7.97955e-05
2=1.69878,4.73568,-0.0577102
0=-0.00362792,0.00747721,1.83407e-05
1=0.683721,-0.734806,7.95855e-05
2=1.69548,4.73701,-0.0576419
0=-0.00362792,0.00747721,1.83407e-05
1=0.68936,-0.729478,7.93719e-05
2=1.69218,4.73834,-0.0575736
0=-0.00362792,0.00747721,1.83407e-05
1=0.694957,-0.724106,7.91547e-05
2=1.68888,4.73967,-0.0575053
0=-0.00362792,0.00747721,1.83406e-05
1=0.700513,-0.71869,7.89338e-05
2=1.68558,4.74099,-0.0574369
0=-0.00362792,0.00747721,1.83406e-05
1=0.706027,-0.713231,7.87092e-05
2=1.68228,4.74231,-0.0573685
0=-0.00362792,0.00747721,1.83406e-05
1=0.711498,-0.707729,7.84811e-05
2=1.67897,4.74363,-0.0573001
0=-0.00362792,0.00747721,1.83406e-05
1=0.716927,-0.702185,7.82493e-05
2=1.67567,4.74495,-0.0572317
0=-0.00362792,0.00747721,1.83406e-05
1=0.722312,-0.696598,7.80139e-05
2=1.67236,4.74626,-0.0571632
0=-0.00362792,0.00747721,1.83406e-05
1=0.727655,-0.690969,7.7775e-05
2=1.66906,4.74758,-0.0570947
0=-0.00362792,0.00747722,1.83406e-05
1=0.732954,-0.685299,7.75325e-05
2=1.66575,4.74889,-0.0570262
0=-0.00362792,0.00747722,1.83405e-05
1=0.738209,-0.679587,7.72865e-05
2=1.66245,4.75019,-0.0569576
0=-0.00362792,0.00747722,1.83405e-05
1=0.743419,-0.673834,7.70369e-05
2=1.65914,4.7515,-0.056889
0=-0.00362792,0.00747722,1.83405e-05
1=0.748585,-0.66804,7.67838e-05
2=1.65583,4.7528,-0.0568204
0=-0.00362792,0.00747722,1.83405e-05
1=0.753706,-0.662207,7.65272e-05
2=1.65252,4.7541,-0.0567518
0=-0.00362792,0.00747722,1.83405e-05
1=0.758782,-0.656333,7.6267e-05
2=1.64921,4.7554,-0.0566831
0=-0.00362792,0.00747722,1.83405e-05
1=0.763813,-0.650419,7.60034e-05
2=1.6459,4.7567,-0.0566144
0=-0.00362792,0.00747722,1.83405e-05
1=0.768797,-0.644467,7.57364e-05
2=1.64259,4.75799,-0.0565457
0=-0.00362792,0.00747722,1.83405e-05
1=0.773736,-0.638475,7.54659e-05
2=1.63927,4.75928,-0.0564769
0=-0.00362792,0.00747722,1.83404e-05
1=0.778628,-0.632445,7.5192e-05
2=1.63596,4.76057,-0.0564081
0=-0.00362792,0.00747723,1.83404e-05
1=0.783473,-0.626376,7.49146e-05
2=1.63265,4.76186,-0.0563393
0=-0.00362791,0.00747723,1.83404e-05
1=0.788271,-0.62027,7.46338e-05
2=1.62933,4.76314,-0.0562705
0=-0.00362791,0.00747723,1.83404e-05
1=0.793022,-0.614126,7.43497e-05
2=1.62602,4.76443,-0.0562016
0=-0.00362791,0.00747723,1.83404e-05
1=0.797725,-0.607945,7.40622e-05
2=1.6227,4.76571,-0.0561327
0=-0.00362791,0.00747723,1.83404e-05
1=0.802381,-0.601727,7.37713e-05
2=1.61938,4.76698,-0.0560638
0=-0.00362791,0.00747723,1.83404e-05
1=0.806988,-0.595472,7.34771e-05
2=1.61606,4.76826,-0.0559949
0=-0.00362791,0.00747723,1.83404e-05
1=0.811547,-0.589182,7.31796e-05
2=1.61274,4.76953,-0.0559259
0=-0.00362791,0.00747723,1.83403e-05
1=0.816056,-0.582856,7.28788e-05
2=1.60943,4.7708,-0.0558569
0=-0.00362791,0.00747723,1.83403e-05
1=0.820517,-0.576494,7.25747e-05
2=1.6061,4.77207,-0.0557879
0=-0.00362791,0.00747723,1.83403e-05
1=0.824929,-0.570098,7.22673e-05
2=1.60278,4.77334,-0.0557188
0=-0.00362791,0.00747724,1.83403e-05
1=0.829291,-0.563667,7.19567e-05
2=1.59946,4.7746,-0.0556498
0=-0.00362791,0.00747724,1.83403e-05
1=0.833603,-0.557202,7.16428e-05
2=1.59614,4.77586,-0.0555807
0=-0.00362791,0.00747724,1.83403e-05
1=0.837864,-0.550703,7.13258e-05
2=1.59281,4.77712,-0.0555115
0=-0.00362791,0.00747724,1.83403e-05
1=0.842076,-0.54417,7.10055e-05
2=1.58949,4.77838,-0.0554424
0=-0.00362791,0.00747724,1.83403e-05
1=0.846237,-0.537605,7.06821e-05
2=1.58617,4.77963,-0.0553732
0=-0.00362791,0.00747724,1.83402e-05
1=0.850346,-0.531007,7.03555e-05
2=1.58284,4.78089,-0.055304
0=-0.00362791,0.00747724,1.83402e-05
1=0.854405,-0.524376,7.00257e-05
2=1.57951,4.78214,-0.0552347
0=-0.00362791,0.00747724,1.83402e-05
1=0.858412,-0.517714,6.96929e-05
2=1.57619,4.78338,-0.0551655
0=-0.00362791,0.00747724,1.83402e-05
1=0.862368,-0.51102,6.93569e-05
2=1.57286,4.78463,-0.0550962
0=-0.00362791,0.00747725,1.83402e-05
1=0.866271,-0.504295,6.90179e-05
2=1.56953,4.78587,-0.0550268
0=-0.00362791,0.00747725,1.83402e-05
1=0.870123,-0.497539,6.86758e-05
2=1.5662,4.78711,-0.0549575
0=-0.00362791,0.00747725,1.83402e-05
1=0.873921,-0.490753,6.83306e-05
2=1.56287,4.78835,-0.0548881
0=-0.00362791,0.00747725,1.83401e-05
1=0.877668,-0.483937,6.79825e-05
2=1.55954,4.78959,-0.0548187
0=-0.0036279,0.00747725,1.83401e-05
1=0.881361,-0.477092,6.76313e-05
2=1.5562,4.79082,-0.0547493
0=-0.0036279,0.00747725,1.83401e-05
1=0.885001,-0.470218,6.72772e-05
2=1.55287,4.79205,-0.0546799
0=-0.0036279,0.00747725,1.83401e-05
1=0.888588,-0.463314,6.692e-05
2=1.54954,4.79328,-0.0546104
0=-0.0036279,0.00747725,1.83401e-05
1=0.892121,-0.456383,6.656e-05
2=1.5462,4.79451,-0.0545409
0=-0.0036279,0.00747725,1.83401e-05
1=0.8956,-0.449423,6.6197e-05
2=1.54287,4.79573,-0.0544713
0=-0.0036279,0.00747725,1.83401e-05
1=0.899026,-0.442437,6.58312e-05
2=1.53953,4.79696,-0.0544018
0=-0.0036279,0.00747726,1.83401e-05
1=0.902397,-0.435423,6.54624e-05
2=1.5362,4.79818,-0.0543322
0=-0.0036279,0.00747726,1.834e-05
1=0.905713,-0.428382,6.50908e-05
2=1.53286,4.79939,-0.0542626
0=-0.0036279,0.00747726,1.834e-05
1=0.908975,-0.421315,6.47164e-05
2=1.52952,4.80061,-0.0541929
0=-0.0036279,0.00747726,1.834e-05
1=0.912182,-0.414223,6.43391e-05
2=1.52618,4.80182,-0.0541233
0=-0.0036279,0.00747726,1.834e-05
1=0.915334,-0.407105,6.39591e-05
2=1.52284,4.80303,-0.0540536
0=-0.0036279,0.00747726,1.834e-05
1=0.91843,-0.399962,6.35763e-05
2=1.5195,4.80424,-0.0539839
0=-0.0036279,0.00747726,1.834e-05
1=0.921471,-0.392795,6.31907e-05
2=1.51616,4.80545,-0.0539141
0=-0.0036279,0.00747726,1.834e-05
1=0.924456,-0.385603,6.28025e-05
2=1.51282,4.80665,-0.0538444
0=-0.0036279,0.00747726,1.834e-05
1=0.927386,-0.378388,6.24115e-05
2=1.50948,4.80785,-0.0537746
0=-0.0036279,0.00747727,1.834e-05
1=0.930259,-0.371149,6.20178e-05
2=1.50613,4.80905,-0.0537047
0=-0.0036279,0.00747727,1.83399e-05
1=0.933076,-0.363888,6.16215e-05
2=1.50279,4.81025,-0.0536349
0=-0.0036279,0.00747727,1.83399e-05
1=0.935836,-0.356604,6.12226e-05
2=1.49945,4.81144,-0.053565
0=-0.0036279,0.00747727,1.83399e-05
1=0.93854,-0.349299,6.0821e-05
2=1.4961,4.81263,-0.0534951
0=-0.0036279,0.00747727,1.83399e-05
1=0.941187,-0.341972,6.04169e-05
2=1.49275,4.81382,-0.0534252
0=-0.0036279,0.00747727,1.83399e-05
1=0.943777,-0.334623,6.00102e-05
2=1.48941,4.81501,-0.0533553
0=-0.0036279,0.00747727,1.83399e-05
1=0.94631,-0.327254,5.9601e-05
2=1.48606,4.81619,-0.0532853
0=-0.0036279,0.00747727,1.83399e-05
1=0.948785,-0.319865,5.91892e-05
2=1.48271,4.81738,-0.0532153
0=-0.00362789,0.00747727,1.83399e-05
1=0.951203,-0.312456,5.8775e-05
2=1.47936,4.81856,-0.0531453
0=-0.00362789,0.00747728,1.83398e-05
1=0.953563,-0.305028,5.83583e-05
2=1.47601,4.81974,-0.0530752
0=-0.00362789,0.00747728,1.83398e-05
1=0.955866,-0.297581,5.79391e-05
2=1.47266,4.82091,-0.0530051
0=-0.00362789,0.00747728,1.83398e-05
1=0.95811,-0.290115,5.75176e-05
2=1.46931,4.82209,-0.052935
0=-0.00362789,0.00747728,1.83398e-05
1=0.960296,-0.282632,5.70936e-05
2=1.46596,4.82326,-0.0528649
0=-0.00362789,0.00747728,1.83398e-05
1=0.962424,-0.275131,5.66673e-05
2=1.46261,4.82443,-0.0527947
0=-0.00362789,0.00747728,1.83398e-05
1=0.964494,-0.267613,5.62386e-05
2=1.45925,4.82559,-0.0527246
0=-0.00362789,0.00747728,1.83398e-05
1=0.966505,-0.260078,5.58077e-05
2=1.4559,4.82676,-0.0526543
0=-0.00362789,0.00747728,1.83398e-05
1=0.968457,-0.252527,5.53744e-05
2=1.45255,4.82792,-0.0525841
0=-0.00362789,0.00747728,1.83397e-05
1=0.97035,-0.24496,5.49389e-05
2=1.44919,4.82908,-0.0525139
0=-0.00362789,0.00747728,1.83397e-05
1=0.972185,-0.237378,5.45011e-05
2=1.44583,4.83023,-0.0524436
0=-0.00362789,0.00747729,1.83397e-05
1=0.97396,-0.229781,5.40611e-05
2=1.44248,4.83139,-0.0523733
0=-0.00362789,0.00747729,1.83397e-05
1=0.975676,-0.22217,5.36189e-05
2=1.43912,4.83254,-0.0523029
0=-0.00362789,0.00747729,1.83397e-05
1=0.977333,-0.214544,5.31746e-05
2=1.43576,4.83369,-0.0522326
0=-0.00362789,0.00747729,1.83397e-05
1=0.97893,-0.206906,5.27281e-05
2=1.4324,4.83484,-0.0521622
0=-0.00362789,0.00747729,1.83397e-05
1=0.980467,-0.199254,5.22795e-05
2=1.42904,4.83599,-0.0520918
0=-0.00362789,0.00747729,1.83397e-05
1=0.981945,-0.19159,5.18289e-05
2=1.42568,4.83713,-0.0520213
0=-0.00362789,0.00747729,1.83396e-05
1=0.983363,-0.183914,5.13762e-05
2=1.42232,4.83827,-0.0519509
0=-0.00362789,0.00747729,1.83396e-05
1=0.984722,-0.176226,5.09214e-05
2=1.41896,4.83941,-0.0518804
0=-0.00362789,0.00747729,1.83396e-05
1=0.98602,-0.168527,5.04647e-05
2=1.4156,4.84054,-0.0518099
0=-0.00362789,0.0074773,1.83396e-05
1=0.987258,-0.160817,5.00059e-05
2=1.41223,4.84168,-0.0517394
0=-0.00362789,0.0074773,1.83396e-05
1=0.988436,-0.153097,4.95453e-05
2=1.40887,4.84281,-0.0516688
0=-0.00362789,0.0074773,1.83396e-05
1=0.989553,-0.145367,4.90827e-05
2=1.40551,4.84394,-0.0515982
0=-0.00362789,0.0074773,1.83396e-05
1=0.99061,-0.137628,4.86182e-05
2=1.40214,4.84507,-0.0515276
0=-0.00362788,0.0074773,1.83396e-05
1=0.991607,-0.12988,4.81518e-05
2=1.39878,4.84619,-0.051457
0=-0.00362788,0.0074773,1.83396e-05
1=0.992543,-0.122124,4.76836e-05
2=1.39541,4.84731,-0.0513863
0=-0.00362788,0.0074773,1.83395e-05
1=0.993419,-0.11436,4.72136e-05
2=1.39204,4.84843,-0.0513156
0=-0.00362788,0.0074773,1.83395e-05
1=0.994234,-0.106588,4.67419e-05
2=1.38867,4.84955,-0.0512449
0=-0.00362788,0.0074773,1.83395e-05
1=0.994988,-0.0988098,4.62683e-05
2=1.38531,4.85066,-0.0511742
0=-0.00362788,0.00747731,1.83395e-05
1=0.995681,-0.0910248,4.57931e-05
2=1.38194,4.85178,-0.0511034
0=-0.00362788,0.00747731,1.83395e-05
1=0.996314,-0.0832339,4.53161e-05
2=1.37857,4.85289,-0.0510327
0=-0.00362788,0.00747731,1.83395e-05
1=0.996885,-0.0754374,4.48375e-05
2=1.3752,4.854,-0.0509618
0=-0.00362788,0.00747731,1.83395e-05
1=0.997396,-0.0676358,4.43572e-05
2=1.37183,4.8551,-0.050891
0=-0.00362788,0.00747731,1.83395e-05
1=0.997845,-0.0598297,4.38753e-05
2=1.36845,4.85621,-0.0508202
0=-0.00362788,0.00747731,1.83394e-05
1=0.998234,-0.0520194,4.33919e-05
2=1.36508,4.85731,-0.0507493
0=-0.00362788,0.00747731,1.83394e-05
1=0.998561,-0.0442055,4.29069e-05
2=1.36171,4.85841,-0.0506784
0=-0.00362788,0.00747731,1.83394e-05
1=0.998827,-0.0363885,4.24203e-05
2=1.35834,4.8595,-0.0506074
0=-0.00362788,0.00747731,1.83394e-05
1=0.999032,-0.0285688,4.19323e-05
2=1.35496,4.8606,-0.0505365
0=-0.00362788,0.00747732,1.83394e-05
1=0.999176,-0.0207469,4.14428e-05
2=1.35159,4.86169,-0.0504655
0=-0.00362788,0.00747732,1.83394e-05
1=0.999258,-0.0129232,4.09519e-05
2=1.34821,4.86278,-0.0503945
0=-0.00362788,0.00747732,1.83394e-05
1=0.999279,-0.00509833,4.04595e-05
2=1.34483,4.86386,-0.0503235
0=-0.00362788,0.00747732,1.83394e-05
1=0.999239,0.00272733,3.99658e-05
2=1.34146,4.86495,-0.0502524
0=-0.00362788,0.00747732,1.83394e-05
1=0.999137,0.0105533,3.94707e-05
2=1.33808,4.86603,-0.0501814
0=-0.00362788,0.00747732,1.83393e-05
1=0.998974,0.0183791,3.89743e-05
2=1.3347,4.86711,-0.0501103
0=-0.00362788,0.00747732,1.83393e-05
1=0.99875,0.0262042,3.84766e-05
2=1.33132,4.86819,-0.0500391
0=-0.00362788,0.00747732,1.83393e-05
1=0.998464,0.0340281,3.79777e-05
2=1.32794,4.86926,-0.049968
0=-0.00362788,0.00747732,1.83393e-05
1=0.998117,0.0418505,3.74775e-05
2=1.32456,4.87034,-0.0498968
0=-0.00362788,0.00747733,1.83393e-05
1=0.997709,0.0496707,3.69762e-05
2=1.32118,4.87141,-0.0498256
0=-0.00362788,0.00747733,1.83393e-05
1=0.997239,0.0574884,3.64737e-05
2=1.3178,4.87248,-0.0497544
0=-0.00362787,0.00747733,1.83393e-05
1=0.996708,0.065303,3.597e-05
2=1.31442,4.87354,-0.0496832
0=-0.00362787,0.00747733,1.83393e-05
1=0.996116,0.073114,3.54652e-05
2=1.31104,4.87461,-0.0496119
0=-0.00362787,0.00747733,1.83393e-05
1=0.995462,0.080921,3.49594e-05
2=1.30765,4.87567,-0.0495406
0=-0.00362787,0.00747733,1.83392e-05
1=0.994747,0.0887236,3.44525e-05
2=1.30427,4.87673,-0.0494693
0=-0.00362787,0.00747733,1.83392e-05
1=0.993971,0.0965211,3.39446e-05
2=1.30088,4.87778,-0.0493979
0=-0.00362787,0.00747733,1.83392e-05
1=0.993133,0.104313,3.34357e-05
2=1.2975,4.87884,-0.0493266
0=-0.00362787,0.00747733,1.83392e-05
1=0.992235,0.112099,3.29258e-05
2=1.29411,4.87989,-0.0492552
0=-0.00362787,0.00747734,1.83392e-05
1=0.991275,0.119879,3.2415e-05
2=1.29073,4.88094,-0.0491838
0=-0.00362787,0.00747734,1.83392e-05
1=0.990254,0.127652,3.19034e-05
2=1.28734,4.88199,-0.0491123
0=-0.00362787,0.00747734,1.83392e-05
1=0.989172,0.135417,3.13908e-05
2=1.28395,4.88303,-0.0490409
0=-0.00362787,0.00747734,1.83392e-05
1=0.988028,0.143175,3.08775e-05
2=1.28056,4.88407,-0.0489694
0=-0.00362787,0.00747734,1.83391e-05
1=0.986824,0.150924,3.03633e-05
2=1.27717,4.88511,-0.0488979
0=-0.00362787,0.00747734,1.83391e-05
1=0.985559,0.158664,2.98484e-05
2=1.27378,4.88615,-0.0488264
0=-0.00362787,0.00747734,1.83391e-05
1=0.984233,0.166395,2.93328e-05
2=1.27039,4.88719,-0.0487548
0=-0.00362787,0.00747734,1.83391e-05
1=0.982846,0.174117,2.88164e-05
2=1.267,4.88822,-0.0486832
0=-0.00362787,0.00747734,1.83391e-05
1=0.981398,0.181828,2.82994e-05
2=1.26361,4.88925,-0.0486116
0=-0.00362787,0.00747735,1.83391e-05
1=0.97989,0.189528,2.77817e-05
2=1.26022,4.89028,-0.04854
0=-0.00362787,0.00747735,1.83391e-05
1=0.978321,0.197217,2.72634e-05
2=1.25683,4.89131,-0.0484684
0=-0.00362787,0.00747735,1.83391e-05
1=0.976691,0.204894,2.67446e-05
2=1.25343,4.89233,-0.0483967
0=-0.00362787,0.00747735,1.83391e-05
1=0.975001,0.21256,2.62252e-05
2=1.25004,4.89335,-0.048325
0=-0.00362787,0.00747735,1.83391e-05
1=0.973251,0.220212,2.57052e-05
2=1.24664,4.89437,-0.0482533
0=-0.00362787,0.00747735,1.8339e-05
1=0.97144,0.227852,2.51848e-05
2=1.24325,4.89539,-0.0481816
0=-0.00362787,0.00747735,1.8339e-05
1=0.969569,0.235477,2.4664e-05
2=1.23985,4.8964,-0.0481098
0=-0.00362787,0.00747735,1.8339e-05
1=0.967638,0.243089,2.41427e-05
2=1.23646,4.89742,-0.048038
0=-0.00362787,0.00747735,1.8339e-05
1=0.965647,0.250686,2.3621e-05
2=1.23306,4.89842,-0.0479662
0=-0.00362787,0.00747736,1.8339e-05
1=0.963596,0.258268,2.3099e-05
2=1.22966,4.89943,-0.0478944
0=-0.00362786,0.00747736,1.8339e-05
1=0.961485,0.265835,2.25767e-05
2=1.22626,4.90044,-0.0478225
0=-0.00362786,0.00747736,1.8339e-05
1=0.959315,0.273386,2.20541e-05
2=1.22287,4.90144,-0.0477506
0=-0.00362786,0.00747736,1.8339e-05
1=0.957085,0.28092,2.15312e-05
2=1.21947,4.90244,-0.0476787
0=-0.00362786,0.00747736,1.8339e-05
1=0.954795,0.288437,2.10081e-05
2=1.21607,4.90344,-0.0476068
0=-0.00362786,0.00747736,1.83389e-05
1=0.952446,0.295937,2.04848e-05
2=1.21267,4.90443,-0.0475349
0=-0.00362786,0.00747736,1.83389e-05
1=0.950038,0.303419,1.99613e-05
2=1.20927,4.90543,-0.0474629
0=-0.00362786,0.00747736,1.83389e-05
1=0.947571,0.310883,1.94377e-05
2=1.20586,4.90642,-0.0473909
0=-0.00362786,0.00747737,1.83389e-05
1=0.945045,0.318328,1.8914e-05
2=1.20246,4.90741,-0.0473189
0=-0.00362786,0.00747737,1.83389e-05
1=0.94246,0.325753,1.83903e-05
2=1.19906,4.90839,-0.0472469
0=-0.00362786,0.00747737,1.83389e-05
1=0.939816,0.333159,1.78665e-05
2=1.19566,4.90938,-0.0471748
0=-0.00362786,0.00747737,1.83389e-05
1=0.937114,0.340545,1.73427e-05
2=1.19225,4.91036,-0.0471027
0=-0.00362786,0.00747737,1.83389e-05
1=0.934354,0.34791,1.6819e-05
2=1.18885,4.91134,-0.0470306
0=-0.00362786,0.00747737,1.83389e-05
1=0.931535,0.355254,1.62953e-05
2=1.18544,4.91231,-0.0469585
0=-0.00362786,0.00747737,1.83388e-05
1=0.928658,0.362576,1.57717e-05
2=1.18204,4.91329,-0.0468863
0=-0.00362786,0.00747737,1.83388e-05
1=0.925723,0.369876,1.52482e-05
2=1.17863,4.91426,-0.0468142
0=-0.00362786,0.00747737,1.83388e-05
1=0.922731,0.377154,1.47249e-05
2=1.17522,4.91523,-0.046742
0=-0.00362786,0.00747738,1.83388e-05
1=0.919681,0.384409,1.42018e-05
2=1.17182,4.9162,-0.0466698
0=-0.00362786,0.00747738,1.83388e-05
1=0.916573,0.39164,1.3679e-05
2=1.16841,4.91716,-0.0465975
0=-0.00362786,0.00747738,1.83388e-05
1=0.913408,0.398848,1.31564e-05
2=1.165,4.91813,-0.0465253
0=-0.00362786,0.00747738,1.83388e-05
1=0.910187,0.406031,1.26341e-05
2=1.16159,4.91909,-0.046453
0=-0.00362786,0.00747738,1.83388e-05
1=0.906908,0.413189,1.21121e-05
2=1.15818,4.92004,-0.0463807
0=-0.00362786,0.00747738,1.83388e-05
1=0.903572,0.420322,1.15904e-05
2=1.15477,4.921,-0.0463083
0=-0.00362786,0.00747738,1.83387e-05
1=0.90018,0.427429,1.10692e-05
2=1.15136,4.92195,-0.046236
0=-0.00362786,0.00747738,1.83387e-05
1=0.896732,0.43451,1.05484e-05
2=1.14795,4.9229,-0.0461636
0=-0.00362786,0.00747738,1.83387e-05
1=0.893228,0.441565,1.0028e-05
2=1.14454,4.92385,-0.0460912
0=-0.00362786,0.00747739,1.83387e-05
1=0.889667,0.448592,9.50813e-06
2=1.14113,4.9248,-0.0460188
0=-0.00362786,0.00747739,1.83387e-05
1=0.886051,0.455592,8.98877e-06
2=1.13771,4.92574,-0.0459464
0=-0.00362786,0.00747739,1.83387e-05
1=0.88238,0.462564,8.46997e-06
2=1.1343,4.92668,-0.0458739
0=-0.00362785,0.00747739,1.83387e-05
1=0.878653,0.469507,7.95176e-06
2=1.13089,4.92762,-0.0458014
0=-0.00362785,0.00747739,1.83387e-05
1=0.874871,0.476422,7.43416e-06
2=1.12747,4.92856,-0.0457289
0=-0.00362785,0.00747739,1.83387e-05
1=0.871034,0.483307,6.91721e-06
2=1.12406,4.9295,-0.0456564
0=-0.00362785,0.00747739,1.83387e-05
1=0.867143,0.490163,6.40095e-06
2=1.12064,4.93043,-0.0455838
0=-0.00362785,0.00747739,1.83386e-05
1=0.863197,0.496989,5.8854e-06
2=1.11722,4.93136,-0.0455113
0=-0.00362785,0.0074774,1.83386e-05
1=0.859197,0.503783,5.37061e-06
2=1.11381,4.93228,-0.0454387
0=-0.00362785,0.0074774,1.83386e-05
1=0.855143,0.510547,4.85659e-06
2=1.11039,4.93321,-0.0453661
0=-0.00362785,0.0074774,1.83386e-05
1=0.851035,0.51728,4.34338e-06
2=1.10697,4.93413,-0.0452934
0=-0.00362785,0.0074774,1.83386e-05
1=0.846873,0.52398,3.83103e-06
2=1.10355,4.93505,-0.0452208
0=-0.00362785,0.0074774,1.83386e-05
1=0.842659,0.530648,3.31954e-06
2=1.10014,4.93597,-0.0451481
0=-0.00362785,0.0074774,1.83386e-05
1=0.838391,0.537284,2.80897e-06
2=1.09672,4.93689,-0.0450754
0=-0.00362785,0.0074774,1.83386e-05
1=0.834071,0.543886,2.29934e-06
2=1.0933,4.9378,-0.0450027
0=-0.00362785,0.0074774,1.83386e-05
1=0.829698,0.550454,1.79069e-06
2=1.08988,4.93871,-0.0449299
0=-0.00362785,0.0074774,1.83386e-05
1=0.825273,0.556989,1.28304e-06
2=1.08645,4.93962,-0.0448571
0=-0.00362785,0.00747741,1.83385e-05
1=0.820796,0.563489,7.76425e-07
2=1.08303,4.94052,-0.0447844
0=-0.00362785,0.00747741,1.83385e-05
1=0.816267,0.569954,2.70885e-07
2=1.07961,4.94143,-0.0447115
0=-0.00362785,0.00747741,1.83385e-05
1=0.811687,0.576384,-2.33552e-07
2=1.07619,4.94233,-0.0446387
0=-0.00362785,0.00747741,1.83385e-05
1=0.807056,0.582778,-7.36855e-07
2=1.07277,4.94323,-0.0445659
